x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
0,-5.340576E-05,-34.99826,0,9.185791E-05,0.35,0,0,-35
0.006622314,-7.629395E-05,-34.99301,1.324545,0.0001836395,0.7884163,0.5794195,-3.337463E-08,-34.8442
0.1686592,-9.918213E-05,-34.91426,3.458959,0.0002926016,1.376036,4.840396,-2.639537E-07,-33.88684
0.3264141,-0.0001220703,-34.8675,16.60146,0.0004181704,4.28939,5.768647,-3.11884E-07,-33.68784
0.5784655,-0.0001449585,-34.79999,22.8096,0.0005613375,5.68274,4.988013,-1.684181E-05,-33.86687
0.8180122,-0.0001678467,-34.73804,24.19127,0.0006722462,5.993583,4.45418,-2.872147E-05,-33.98788
1.211403,-0.0001831055,-34.63812,25.56277,0.0008019314,6.310155,3.745238,-4.91723E-05,-34.14813
1.695147,-0.0002059937,-34.51648,25.36687,0.0008912524,6.257355,2.980873,-7.870317E-05,-34.32076
2.008919,-0.0002288818,-34.438,23.91971,0.0009724418,5.906665,2.518748,-0.0001035969,-34.42504
2.35491,-0.00025177,-34.35176,22.93888,0.001062618,5.669926,3.011683,-0.0001032886,-34.32508
2.874563,-0.0002593994,-34.22302,24.14356,0.001226953,5.885261,3.721867,-0.0001028445,-34.18106
3.413488,-0.0002670288,-34.09087,25.59313,0.001363221,6.114932,4.425171,-0.0001024066,-34.03906
4.000809,-0.0002746582,-33.94875,27.10729,0.001505545,6.33942,5.15474,-0.0001019542,-33.89238
4.383354,-0.0002822876,-33.85767,28.67814,0.001653982,6.555005,5.606177,-0.0001016755,-33.802
4.810704,-0.000289917,-33.7576,30.13129,0.001807978,6.758362,6.085472,-0.0001013796,-33.70605
5.431881,-0.0002822876,-33.61466,31.59039,0.001967975,6.950641,6.748387,-0.0001009721,-33.57391
6.344654,-0.0002593994,-33.40842,33.05647,0.002088342,7.125662,7.675698,-0.0001004045,-33.38588
7.008032,-0.00025177,-33.26139,34.46941,0.002157825,7.264416,8.341736,-9.999861E-05,-33.25141
7.505703,-0.0002441406,-33.15327,34.83891,0.002194658,7.184016,8.84078,-9.969834E-05,-33.14982
8.084908,-0.0002365112,-33.02997,34.86492,0.002204924,7.040925,9.421066,-9.93492E-05,-33.03168
8.638315,-0.0002365112,-32.91454,34.90163,0.002208676,6.902383,9.975211,-9.901862E-05,-32.91983
9.425854,-0.0002212524,-32.75357,34.93032,0.002228834,6.769655,10.76327,-9.855049E-05,-32.76144
10.06538,-0.000213623,-32.62547,34.96154,0.002202822,6.641882,11.40292,-9.817374E-05,-32.63397
