x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-9.242987,-6.103516E-05,-1.232002,81.39389,9.307861E-05,-26.6488,0,0,20
-8.667339,-9.155273E-05,-1.401207,100.5227,0.0002094269,-27.50464,-0.5045664,-3.927942E-06,19.67533
-6.940907,-0.0001144409,-1.896889,105.7088,0.0003171961,-29.76078,-2.015391,-2.85616E-05,18.7039
-5.191019,-0.0001373291,-2.292694,29.98886,8.378179E-05,-1.5132,-3.539492,-7.084823E-05,17.74145
-3.749902,-0.0001678467,-2.538002,31.29291,8.85379E-05,-0.4367003,-3.469725,-6.990985E-05,19.20163
-2.838484,-0.0001983643,-2.648247,30.2498,9.108648E-05,0.7112951,-3.422213,-6.931982E-05,20.11968
-2.057155,-0.0002288818,-2.706711,29.18843,9.35428E-05,1.932179,-3.37813,-6.881171E-05,20.91021
-1.484081,-0.0002593994,-2.783997,77.85728,0.0005754299,-15.83136,-3.34361,-6.844066E-05,21.48744
-0.9666008,-0.0002975464,-2.830917,30.20418,0.000165052,1.203645,-3.039979,-0.0001043527,21.06518
-0.4892134,-0.000328064,-2.89904,75.83327,0.0007463289,-15.4799,-3.008785,-0.0001038828,21.54639
0.2971887,-0.0003509521,-2.978508,30.80255,0.0002368301,0.5975685,-2.570413,-0.0001741559,20.88869
1.028893,-0.0003738403,-3.090385,73.42937,0.0007680909,-15.87087,-2.51989,-0.000172954,21.62717
1.733361,-0.0003967285,-3.215477,71.17817,0.0008812969,-14.83346,-2.46816,-0.0001717924,22.34079
2.241795,-0.0004196167,-3.308189,69.08891,0.001001034,-13.02278,-2.428691,-0.0001709534,22.8561
2.772842,-0.0004425049,-3.401611,67.65353,0.001126328,-11.3321,-2.385308,-0.0001700781,23.39355
3.516292,-0.0004577637,-3.520889,66.21851,0.0012564,-9.251986,-2.321633,-0.000168856,24.14381
4.240168,-0.0004730225,-3.617584,64.23847,0.001369224,-6.193367,-2.256854,-0.0001676708,24.87124
4.720023,-0.00050354,-3.664612,62.36126,0.001485096,-2.937135,-2.21208,-0.0001668883,25.35131
5.289215,-0.0005187988,-3.698921,61.17466,0.001649978,-0.3088641,-2.156743,-0.0001659631,25.91884
6.07766,-0.0005264282,-3.713669,59.71484,0.001778633,2.61762,-2.076903,-0.0001646837,26.70337
7.128631,-0.0005264282,-3.681091,57.62024,0.001885972,6.258466,-1.965997,-0.000162978,27.74898
8.196947,-0.0005264282,-3.580894,54.75987,0.001971769,10.78469,-1.848236,-0.0001612375,28.81551
8.687203,-0.000541687,-3.497826,51.75963,0.002058323,15.54877,-1.791517,-0.0001604311,29.30951
