x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-8.659822,-6.103516E-05,4.999748,0.08660541,9.185791E-05,-0.04999714,-8.660254,0,5.000001
-8.650608,-9.155273E-05,5.004074,1.777848,0.000206604,0.9021597,-8.140532,-2.373078E-08,5.299815
-8.483688,-0.0001068115,5.090508,3.892096,0.000344148,2.082595,-4.83708,-4.411559E-07,7.173389
-8.331005,-0.0001296997,5.174126,14.26243,0.0004576431,7.929365,-3.954404,-5.464913E-07,7.655377
-8.132137,-0.0001525879,5.283867,19.71299,0.0006062081,10.93529,-4.575839,-1.938228E-05,7.301759
-7.938177,-0.0001678467,5.391029,21.06586,0.0007157261,11.65433,-5.015515,-3.285115E-05,7.053543
-7.66802,-0.0001907349,5.540245,22.36957,0.0008214769,12.34954,-5.511411,-5.220843E-05,6.773877
-7.359287,-0.0001983643,5.710617,22.79304,0.0009339076,12.55703,-6.004049,-7.709635E-05,6.495982
-6.90493,-0.000213623,5.96096,22.55128,0.0009865226,12.38411,-6.66637,-0.0001245322,6.121869
-6.425358,-0.0002212524,6.224579,20.75381,0.0009815338,11.33866,-5.977761,-0.0001241874,6.471637
-6.081989,-0.0002365112,6.412506,22.09786,0.001072828,11.96083,-5.506043,-0.0001239527,6.709702
-5.698061,-0.00025177,6.621513,23.34698,0.001192755,12.53968,-5.003431,-0.0001237027,6.963357
-5.152424,-0.0002593994,6.916733,24.6621,0.001324388,13.13897,-4.324022,-0.0001233646,7.306238
-4.586147,-0.0002593994,7.220932,26.11546,0.001444989,13.77942,-3.654307,-0.0001230325,7.643136
-3.819429,-0.00025177,7.629478,27.58475,0.001548602,14.40335,-2.792037,-0.0001226077,8.071338
-3.182976,-0.0002441406,7.965538,29.09473,0.001629779,15.01578,-2.113222,-0.0001222732,8.408436
-2.545547,-0.0002365112,8.298904,30.52926,0.001705262,15.5868,-1.466741,-0.0001219568,8.727409
-1.877197,-0.0002288818,8.644928,31.90384,0.0017752,16.09842,-0.788846,-0.0001216281,9.054338
-1.285044,-0.0002288818,8.948006,32.07304,0.001772943,15.94427,-0.1864328,-0.0001212962,9.336472
-0.861166,-0.0002365112,9.162148,32.20768,0.001784229,15.74093,0.2463169,-0.000121063,9.532067
-0.4077568,-0.0002441406,9.388023,32.3212,0.001817596,15.53593,0.7091637,-0.0001208158,9.737911
0.03238869,-0.0002441406,9.603966,32.45983,0.001856053,15.31627,1.158958,-0.00012058,9.932957
0.4828596,-0.0002441406,9.821342,32.60433,0.001876118,15.08156,1.619633,-0.0001203428,10.12777
1.220209,-0.0002365112,10.17088,32.73561,0.001895081,14.82931,2.372994,-0.0001199583,10.44132
1.821145,-0.0002365112,10.45012,32.89848,0.001890667,14.52409,2.986713,-0.0001196497,10.6912
2.292707,-0.0002365112,10.66458,33.04839,0.001902701,14.22453,3.467099,-0.0001194102,10.8851
2.939463,-0.0002288818,10.95224,33.18533,0.001914017,13.93855,4.124022,-0.0001190846,11.14871
3.538636,-0.0002288818,11.2126,33.31852,0.001902127,13.6354,4.730567,-0.0001187849,11.3914
4.170529,-0.0002212524,11.4807,33.44482,0.001907329,13.34403,5.368115,-0.0001184707,11.64576
4.819891,-0.000213623,11.74962,33.57095,0.001889523,13.06161,6.02144,-0.0001181506,11.9049
5.299385,-0.000213623,11.9434,33.68955,0.001866117,12.78418,6.50302,-0.0001179161,12.09344
5.792943,-0.000213623,12.13811,33.79478,0.001860105,12.52883,6.997273,-0.000117676,12.28637
6.264833,-0.000213623,12.31992,33.89086,0.001854479,12.28367,7.468989,-0.0001174476,12.46863
6.968388,-0.0002059937,12.5848,33.98607,0.001849213,12.05906,8.170756,-0.0001171097,12.73821
7.642172,-0.0001983643,12.83286,34.07507,0.001821577,11.8427,8.842999,-0.0001167888,12.99042
8.313436,-0.0001907349,13.07468,34.1665,0.00178878,11.64022,9.51257,-0.0001164727,13.23689
8.860866,-0.0001831055,13.26777,34.25256,0.001750993,11.44179,10.05902,-0.0001162177,13.43272
9.361099,-0.0001831055,13.44061,34.33121,0.001708322,11.25233,10.55816,-0.0001159867,13.60871
9.864872,-0.0001907349,13.61127,34.39929,0.001684069,11.0787,11.06009,-0.0001157557,13.78471
10.54635,-0.0001831055,13.8378,34.46705,0.00168402,10.91484,11.73897,-0.0001154458,14.0189
11.19815,-0.0001831055,14.05064,34.5266,0.001644883,10.77302,12.38772,-0.0001151522,14.24087
11.90995,-0.0001754761,14.27922,34.57369,0.001624087,10.64091,13.09606,-0.0001148333,14.47995
12.44189,-0.0001754761,14.44743,34.62097,0.001581598,10.52411,13.62554,-0.0001145968,14.65576
12.93641,-0.0001831055,14.60155,34.66868,0.001557468,10.41716,14.11751,-0.000114379,14.8178
13.60248,-0.0001831055,14.80637,34.71273,0.00155747,10.31493,14.78043,-0.0001140877,15.03259
14.38198,-0.0001678467,15.04311,34.75007,0.001541361,10.22699,15.55662,-0.0001137495,15.27999
14.99321,-0.0001678467,15.22666,34.77584,0.001480391,10.15044,16.16544,-0.0001134856,15.47138
15.75669,-0.0001602173,15.42574,28.384,0.001361834,3.991144,16.92916,-0.0001131563,15.70815
16.69723,-0.0001449585,15.62775,29.71729,0.001393525,2.433986,17.86193,-0.0001127573,15.99504
17.44654,-0.0001449585,15.75542,31.86428,0.001429933,1.576161,18.58948,-0.0001124486,16.21511
18.10679,-0.0001373291,15.83857,33.9124,0.001451187,0.3281324,19.22732,-0.00011218,16.40486
18.53917,-0.0001449585,15.87384,35.31232,0.001449682,-1.082291,19.64406,-0.0001120064,16.52537
18.97182,-0.0001602173,15.89039,36.23094,0.001429565,-2.499876,20.06052,-0.0001118342,16.64379
19.38398,-0.0001754761,15.88877,37.08535,0.001388386,-3.937538,20.45773,-0.0001116713,16.75382
20.00266,-0.0001831055,15.90247,35.86127,0.00142483,3.138765,21.05421,-0.0001114273,16.91862
20.67174,-0.0001831055,15.93633,35.79445,0.001436899,4.373454,21.70018,-0.0001111643,17.09618
21.2417,-0.0001907349,15.98264,35.70053,0.001431846,5.656645,22.25177,-0.000110941,17.24703
21.63218,-0.0002059937,16.02682,35.58601,0.001449467,6.883358,22.6309,-0.0001107878,17.35044
22.01631,-0.0002212524,16.08255,35.45647,0.001494895,8.002881,23.00537,-0.0001106366,17.45259
22.41733,-0.0002288818,16.15349,35.30293,0.001550394,9.076919,23.39825,-0.0001104779,17.55976
22.79725,-0.0002441406,16.22803,27.47116,0.001370732,7.103781,23.77742,-0.0001103251,17.66195
23.10522,-0.0002593994,16.30141,-1.93997,0.00115971,3.19926,24.19657,-0.0001101562,17.77491
23.39143,-0.0002670288,16.39529,-9.238878,0.001110323,2.697014,24.80384,-0.0001099115,17.93858
23.50634,-0.0002746582,16.46924,-16.55919,0.001070258,2.268843,25.34964,-0.0001096922,18.0853
23.48336,-0.000289917,16.51636,-24.96953,0.001028531,1.899158,25.74905,-0.0001095325,18.19212
23.37693,-0.0003051758,16.54815,-26.2452,0.0008559197,-0.9227827,26.14418,-0.000109375,18.29652
23.12273,-0.0003204346,16.57194,-32.49809,0.0007742778,-1.766857,26.67205,-0.0001091661,18.43358
22.84528,-0.000328064,16.57591,-38.82044,0.0006874466,-2.769394,27.07101,-0.0001090082,18.53717
22.46826,-0.0003356934,16.56547,-45.20375,0.0006025968,-3.798876,27.48575,-0.0001088457,18.64167
21.85582,-0.0003433228,16.53262,-51.72883,0.0005161297,-4.831156,28.08065,-0.0001086138,18.79082
