x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
0,-6.103516E-05,-9.999504,0,9.185791E-05,0.09999999,0,0,-10
0.008354187,-9.155273E-05,-9.99369,1.670895,0.000206604,1.087406,0.519722,-2.373078E-08,-9.700185
0.1672134,-0.0001068115,-9.893303,3.766406,0.000344148,2.300303,3.823174,-4.411559E-07,-7.826612
0.3172722,-0.0001296997,-9.805138,14.14032,0.0004576431,8.140886,4.705851,-5.464913E-07,-7.344624
0.5139751,-0.0001525879,-9.691643,19.58417,0.0006062081,11.15844,4.084415,-1.938228E-05,-7.698243
0.7062197,-0.0001754761,-9.581512,20.93091,0.0007157261,11.88807,3.644739,-3.285115E-05,-7.946458
0.9742584,-0.0002059937,-9.428635,22.22879,0.0008444414,12.59343,3.148844,-5.220843E-05,-8.226124
1.280734,-0.0002212524,-9.254356,22.64891,0.0009855777,12.80672,2.656204,-7.709635E-05,-8.504019
1.731892,-0.0002365112,-8.998466,22.40582,0.001072639,12.63613,1.993883,-0.0001245322,-8.878132
2.208111,-0.0002441406,-8.729042,20.61156,0.001084874,11.58513,2.682493,-0.0001241874,-8.528364
2.54916,-0.0002593994,-8.537094,21.96168,0.001193391,12.19679,3.154211,-0.0001239527,-8.290298
2.930621,-0.0002670288,-8.323814,23.21629,0.001330542,12.76614,3.656822,-0.0001237027,-8.036644
3.472977,-0.0002670288,-8.022911,24.53908,0.001456433,13.35215,4.336231,-0.0001233646,-7.693763
4.036136,-0.0002670288,-7.71331,26.00443,0.001565552,13.97184,5.005947,-0.0001230325,-7.356864
4.799072,-0.00025177,-7.29821,27.48767,0.001674907,14.5716,5.868217,-0.0001226077,-6.928663
5.432796,-0.0002441406,-6.95742,29.01596,0.00173886,15.15231,6.547031,-0.0001222732,-6.591565
6.067911,-0.0002441406,-6.620049,30.46848,0.001814343,15.69218,7.193514,-0.0001219568,-6.272591
6.734428,-0.0002441406,-6.270515,31.86184,0.001907246,16.17128,7.871408,-0.0001216281,-5.945662
7.325344,-0.0002441406,-5.965034,32.05978,0.001928981,15.9799,8.473822,-0.0001212962,-5.663528
7.748608,-0.00025177,-5.74968,32.21535,0.001946105,15.73772,8.90657,-0.000121063,-5.467933
8.201639,-0.00025177,-5.523048,32.34776,0.001984996,15.49703,9.369417,-0.0001208158,-5.262089
8.641672,-0.0002593994,-5.306877,32.50388,0.002005723,15.24352,9.819212,-0.00012058,-5.067044
9.092269,-0.0002593994,-5.089767,32.66423,0.002048217,14.9773,10.27989,-0.0001203428,-4.872225
9.830184,-0.0002441406,-4.741425,32.80959,0.002072084,14.69612,11.03325,-0.0001199583,-4.558686
10.43184,-0.0002441406,-4.463745,32.984,0.002049338,14.36619,11.64697,-0.0001196497,-4.308796
10.90414,-0.0002441406,-4.250908,33.1435,0.002060262,14.045,12.12735,-0.0001194102,-4.114902
11.55211,-0.0002365112,-3.965996,33.28842,0.002070473,13.73979,12.78428,-0.0001190846,-3.851291
12.15255,-0.0002288818,-3.708588,33.42667,0.002057487,13.42294,13.39082,-0.0001187849,-3.608601
12.78591,-0.0002288818,-3.443962,33.55614,0.002038649,13.12137,14.02837,-0.0001184707,-3.354244
13.43685,-0.0002212524,-3.178902,33.68326,0.002037285,12.83323,14.68169,-0.0001181506,-3.0951
13.91755,-0.0002288818,-2.988129,33.80085,0.002013103,12.55444,15.16327,-0.0001179161,-2.906566
