x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
0,-6.103516E-05,-10.50375,0,8.937291E-05,-0.75,0,0,-10.5
0.0325,-9.155273E-05,-10.50482,6.5,0.0003645004,0.3489487,0.6,1.44E-05,-10.5
0.4831406,-9.155273E-05,-10.49483,9.825874,0.0009503184,0.4863186,4.27848,0.0003096336,-10.5
0.835112,0,-10.4858,21.53708,0.01046056,0.5907619,5.575562,0.002149886,-10.5
1.306541,0.0002441406,-10.47414,28.82027,0.02262271,0.6905397,4.513033,0.002231314,-10.5
1.773963,0.000579834,-10.46225,29.36473,0.03134495,0.7754075,3.703603,0.001999345,-10.5
2.356124,0.001121521,-10.44672,29.52433,0.03918131,0.8506649,2.846398,0.001726201,-10.5
2.993943,0.001861572,-10.42863,28.22717,0.04738833,0.9057766,3.703005,0.005160111,-10.5
3.590248,0.002731323,-10.4113,30.8149,0.06699069,0.941208,4.434457,0.008639628,-10.5
4.168015,0.00378418,-10.39452,33.30988,0.0891587,0.9651906,5.084352,0.01218222,-10.5
4.962791,0.005561829,-10.37186,35.71064,0.1137591,0.9776375,5.908503,0.01721872,-10.5
5.804033,0.007843018,-10.34871,38.01917,0.1449926,0.9593276,6.750045,0.0231211,-10.5
6.30985,0.009483337,-10.33552,39.03632,0.1783016,0.8888607,7.256021,0.02717283,-10.5
6.96317,0.01200104,-10.31955,39.0126,0.2058407,0.8055487,7.909516,0.03281641,-10.5
7.747519,0.01554871,-10.30187,38.98163,0.2382594,0.707578,8.694038,0.0402614,-10.5
8.772135,0.02098083,-10.28101,38.94417,0.2764693,0.5966871,9.718823,0.05110129,-10.5
9.824938,0.02751923,-10.26223,38.89471,0.3245692,0.4677089,10.77174,0.06384774,-10.5
10.36004,0.03140259,-10.25417,38.84365,0.3802334,0.3350072,11.30686,0.07123065,-10.5
11.0021,0.03678131,-10.24628,38.8181,0.4279633,0.2270773,11.94892,0.08066535,-10.5
11.82548,0.0446701,-10.23845,38.78686,0.4800676,0.1197346,12.77227,0.09368764,-10.5
12.62457,0.05335999,-10.23306,38.74615,0.5396017,0.01272243,13.57132,0.1075335,-10.5
13.185,0.06023407,-10.23079,38.70627,0.6025009,-0.08667541,14.13169,0.1181073,-10.5
13.96071,0.07087708,-10.22964,38.67802,0.6617053,-0.1746932,14.90732,0.1336119,-10.5
14.47206,0.07865906,-10.23013,38.6386,0.7282913,-0.2554036,15.41861,0.1446597,-10.5
15.34153,0.09326935,-10.23293,38.61217,0.7898949,-0.326746,16.28798,0.1644022,-10.5
16.27796,0.1105576,-10.23784,38.56745,0.8622433,-0.3858378,17.2243,0.1874959,-10.5
17.03437,0.1258621,-10.24316,38.51908,0.9409071,-0.4319949,17.98061,0.2078229,-10.5
17.76377,0.1419678,-10.24943,38.47953,1.018951,-0.4693952,18.70992,0.2287816,-10.5
18.59122,0.16185,-10.25761,38.44115,1.098807,-0.4966558,19.53726,0.2540986,-10.5
19.47971,0.1849976,-10.2673,38.39768,1.184143,-0.5106324,20.42563,0.283236,-10.5
20.15624,0.2040558,-10.27517,38.35094,1.275171,-0.5117166,21.10205,0.307087,-10.5
20.74817,0.2220383,-10.28235,38.31472,1.363265,-0.5095457,21.69388,0.3291028,-10.5
21.74738,0.254631,-10.29477,38.28267,1.449681,-0.5025495,22.69295,0.3680103,-10.5
22.49129,0.2806396,-10.30401,38.22991,1.549996,-0.4735641,23.43671,0.3992575,-10.5
23.3347,0.3121796,-10.31429,38.18979,1.647543,-0.4449914,24.27995,0.4366792,-10.5
24.00697,0.3390045,-10.32217,38.14438,1.75092,-0.4067921,24.95205,0.4683746,-10.5
