x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-15.38765,-6.103516E-05,4.999748,0.1538813,9.185791E-05,-0.04999427,-15.38842,0,5.000002
-15.36112,-9.155273E-05,4.999252,5.190032,0.0002066803,-0.06173502,-14.78842,0,5.000002
-14.92636,-9.918213E-05,4.994003,8.198076,0.0003444671,-0.07255144,-10.5041,0,5.000002
-14.60601,-0.0001220703,4.992126,21.46032,0.0004363251,-0.06868781,-9.247558,0,5.000002
-14.29664,-0.0001449585,4.990898,28.86973,0.0005798531,-0.0710246,-9.964054,-1.72057E-05,5.000002
-13.94054,-0.0001678467,4.989738,31.09438,0.0006889873,-0.07390106,-10.57489,-3.190601E-05,5.000002
-13.45639,-0.0001907349,4.988335,32.7252,0.0008099568,-0.07605986,-11.25686,-5.333892E-05,5.000002
-13.03154,-0.000213623,4.98719,33.0311,0.0009169267,-0.07661117,-11.78286,-7.629453E-05,5.000002
-12.59271,-0.0002288818,4.986053,33.10757,0.001020477,-0.07688546,-12.28058,-0.0001106971,5.000002
-12.14051,-0.0002441406,4.984917,32.51263,0.001066729,-0.07632263,-11.79549,-0.000110589,5.000002
-11.50252,-0.0002441406,4.983376,34.12237,0.001202193,-0.07490437,-11.14679,-0.0001104445,5.000002
-10.80142,-0.00025177,4.981766,35.68722,0.0013034,-0.07141356,-10.44569,-0.0001102883,5.000002
-10.24217,-0.0002593994,4.980568,36.17512,0.001393854,-0.0641388,-9.886438,-0.0001101637,5.000002
-9.696226,-0.0002593994,4.979492,36.16954,0.001471388,-0.0559917,-9.340495,-0.0001100421,5.000002
-9.239672,-0.0002746582,4.978676,36.1641,0.001528893,-0.0475797,-8.88394,-0.0001099404,5.000002
-8.64764,-0.0002822876,4.977737,36.15955,0.001629609,-0.0394339,-8.291908,-0.0001098085,5.000002
-8.167929,-0.000289917,4.977081,36.15363,0.001715826,-0.03061603,-7.812196,-0.0001097016,5.000002
-7.501095,-0.000289917,4.976311,36.14885,0.001804513,-0.02227073,-7.145362,-0.0001095531,5.000002
-6.678915,-0.0002746582,4.975548,36.14219,0.001872759,-0.01342336,-6.323182,-0.0001093699,5.000002
-6.211149,-0.0002822876,4.97522,36.13397,0.001892053,-0.004367031,-5.855416,-0.0001092657,5.000002
-5.665167,-0.0002822876,4.97496,36.1293,0.001966158,0.003595956,-5.309434,-0.0001091441,5.000002
-5.215839,-0.0002822876,4.974854,36.12385,0.00202047,0.01124737,-4.860106,-0.000109044,5.000002
-4.671804,-0.0002822876,4.974838,36.11936,0.00207225,0.01829102,-4.316071,-0.0001089228,5.000002
-4.024181,-0.0002746582,4.974953,36.11392,0.002121721,0.02480914,-3.668448,-0.0001087785,5.000002
-3.471481,-0.0002746582,4.975159,36.10744,0.002146072,0.03063397,-3.115749,-0.0001086554,5.000002
-2.867384,-0.0002670288,4.975487,36.10191,0.002185778,0.03580278,-2.511651,-0.0001085208,5.000002
