x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
17.31964,-6.103516E-05,-9.999504,-0.1732051,9.185791E-05,0.09999713,17.32051,0,-10
17.34292,-9.155273E-05,-9.998512,4.7861,0.0002066803,0.1235037,17.92051,0,-10
17.68623,-0.0001144409,-9.989517,7.723375,0.0003444671,0.1451445,21.59369,0,-10
17.92566,-0.0001373291,-9.986389,19.3494,0.000482254,0.1419491,22.62867,0,-10
18.22173,-0.0001602173,-9.983719,25.87002,0.0006372643,0.1496447,21.86776,-2.248115E-05,-9.999891
18.76522,-0.0001754761,-9.979607,27.42858,0.0007420544,0.1566932,20.82335,-5.30526E-05,-9.999731
19.329,-0.0001983643,-9.975677,26.59841,0.0007999717,0.157626,19.90206,-8.842481E-05,-9.999538
19.80267,-0.000213623,-9.972473,24.88422,0.0008550048,0.1562329,19.19121,-0.000134732,-10.00011
20.09896,-0.0002365112,-9.970482,22.95741,0.0008449625,0.1519233,19.61995,-0.0001346161,-10.00011
20.53299,-0.0002593994,-9.967628,24.09372,0.0009739062,0.1501348,20.22355,-0.0001344528,-10.00011
20.87341,-0.0002746582,-9.965477,25.43859,0.001120302,0.1442529,20.67667,-0.0001343302,-10.00011
21.40065,-0.000289917,-9.962318,26.73985,0.001260957,0.1383365,21.3472,-0.0001341489,-10.00011
21.92158,-0.0002975464,-9.959412,28.21471,0.001413363,0.1277698,21.97875,-0.0001339781,-10.00011
22.33861,-0.0003128052,-9.957283,29.69776,0.001554391,0.115587,22.46024,-0.0001338478,-10.00011
22.75792,-0.0003204346,-9.95536,31.12505,0.00172413,0.1035571,22.92154,-0.0001337231,-10.00011
23.17381,-0.000328064,-9.953667,32.53221,0.001882469,0.09054539,23.35803,-0.000133605,-10.00011
23.65207,-0.0003356934,-9.951965,33.90565,0.002046622,0.07677588,23.83765,-0.0001334753,-10.00011
24.26588,-0.0003356934,-9.950096,35.23517,0.002216641,0.06170887,24.45146,-0.0001333093,-10.00011
24.84707,-0.0003356934,-9.948631,35.31393,0.002299537,0.04105505,25.03265,-0.000133152,-10.00011
25.27451,-0.0003509521,-9.947792,35.30817,0.002374541,0.0206651,25.46009,-0.0001330364,-10.00011
25.7391,-0.0003509521,-9.947128,35.30393,0.002492387,0.00178308,25.92468,-0.0001329108,-10.00011
26.21616,-0.0003509521,-9.946701,35.29932,0.002572445,-0.01648123,26.40174,-0.0001327817,-10.00011
26.85842,-0.0003356934,-9.946465,35.29457,0.002649304,-0.03381959,27.044,-0.000132608,-10.00011
27.4974,-0.0003204346,-9.946548,35.28815,0.002677305,-0.05021448,27.68298,-0.0001324352,-10.00011
28.0853,-0.0003128052,-9.946915,35.28176,0.002691437,-0.0651528,28.27088,-0.0001322762,-10.00011
28.53091,-0.0003204346,-9.947395,35.27589,0.002715216,-0.07854071,28.71649,-0.0001321557,-10.00011
28.97459,-0.0003204346,-9.948059,35.27142,0.002777576,-0.09071079,29.16017,-0.0001320357,-10.00011
29.57446,-0.0003051758,-9.949188,35.26697,0.002820992,-0.1014114,29.76004,-0.0001318734,-10.00011
30.01406,-0.0003051758,-9.950165,35.26095,0.00281696,-0.1097003,30.19964,-0.0001317545,-10.00011
30.61128,-0.000289917,-9.951683,35.25654,0.002846215,-0.1171464,30.79687,-0.000131593,-10.0001
31.23768,-0.0002746582,-9.953438,35.25055,0.002828623,-0.1218215,31.42327,-0.0001314235,-10.0001
31.65731,-0.0002746582,-9.954697,35.24427,0.002799114,-0.1243083,31.8429,-0.00013131,-10.0001
32.11483,-0.0002670288,-9.956146,35.24006,0.002803938,-0.1267015,32.30042,-0.0001311863,-10.0001
32.55138,-0.0002593994,-9.957588,35.23548,0.002785803,-0.1273572,32.73697,-0.0001310682,-10.0001
32.98256,-0.0002593994,-9.959045,35.23111,0.002762138,-0.1267844,33.16816,-0.0001309516,-10.0001
33.45005,-0.00025177,-9.960648,35.2268,0.002756144,-0.124972,33.63565,-0.0001308251,-10.0001
34.13134,-0.0002288818,-9.96299,35.22213,0.002727646,-0.1215685,34.31695,-0.0001306409,-10.0001
34.75108,-0.000213623,-9.965088,35.21533,0.002648315,-0.1147268,34.93668,-0.0001304732,-10.0001
35.23141,-0.0002059937,-9.966667,35.20914,0.002576113,-0.1069277,35.41703,-0.0001303433,-10.0001
35.90643,-0.0001831055,-9.968796,35.20436,0.002517106,-0.09924108,36.09204,-0.0001301607,-10.0001
36.35306,-0.0001831055,-9.970123,35.19763,0.002408522,-0.08888973,36.53868,-0.0001300399,-10.0001
36.85597,-0.0001754761,-9.971519,35.1932,0.00235406,-0.07958322,37.04159,-0.0001299039,-10.0001
37.54483,-0.0001602173,-9.973274,35.18818,0.002279119,-0.069336,37.73045,-0.0001297176,-10.0001
38.14911,-0.0001525879,-9.974655,35.18131,0.002178217,-0.05725624,38.33473,-0.0001295541,-10.0001
38.60135,-0.0001525879,-9.975563,35.1753,0.00209175,-0.0453215,38.78697,-0.0001294318,-10.0001
39.03867,-0.0001602173,-9.976318,35.1708,0.002025482,-0.03413929,39.2243,-0.0001293135,-10.0001
39.64775,-0.0001602173,-9.977188,35.16645,0.001985076,-0.02311262,39.83338,-0.0001291488,-10.0001
40.14196,-0.0001602173,-9.977737,35.16037,0.001930131,-0.01155681,40.32759,-0.0001290151,-10.0001
40.71489,-0.0001525879,-10.01228,15.55468,0.001641026,-6.264211,40.97893,-0.0001288389,-10.0001
41.26415,-0.0001449585,-10.08791,12.52232,0.001612775,-7.850931,41.69778,-0.0001286445,-10.0001
41.64263,-0.0001449585,-10.17941,9.612856,0.001586108,-9.480432,42.27725,-0.0001284878,-10.0001
41.88836,-0.0001525879,-10.27457,6.676679,0.001553596,-11.13957,42.72771,-0.000128366,-10.0001
42.11908,-0.0001525879,-10.41367,3.706704,0.001513582,-12.82142,43.25206,-0.0001282241,-10.0001
42.29221,-0.0001525879,-10.57839,0.7971187,0.001478798,-14.56076,43.76631,-0.000128085,-10.0001
42.43796,-0.0001525879,-10.8119,-2.100465,0.001443854,-16.35141,44.38655,-0.0001279173,-10.0001
42.52748,-0.0001525879,-11.10007,-4.959096,0.001408554,-18.23534,45.05004,-0.0001277378,-10.0001
42.54991,-0.0001525879,-11.40749,-7.814414,0.001373829,-20.21518,45.67207,-0.0001275696,-10.0001
42.52226,-0.0001602173,-11.6552,-10.69691,0.001338698,-22.27253,46.1174,-0.0001274491,-10.0001
42.4482,-0.0001678467,-11.94204,-13.62317,0.001296102,-24.34466,46.57999,-0.000127324,-10.0001
42.32146,-0.0001754761,-12.27412,-17.01601,0.001251355,-26.52875,47.06397,-0.0001271931,-10.0001
42.08342,-0.0001754761,-12.76739,-20.12447,0.001205091,-28.79123,47.71773,-0.0001270163,-10.0001
41.95024,-0.0001754761,-13.25975,10.55888,0.001474064,-14.20605,48.43727,-0.0001268217,-10.0001
41.95897,-0.0001754761,-13.60394,18.48888,0.001511431,-10.61665,49.00932,-0.0001266669,-10.0001
42.06386,-0.0001831055,-13.83704,26.18914,0.001548825,-7.102768,49.46597,-0.0001265434,-10.0001
42.25967,-0.0001983643,-14.01575,33.67625,0.001609205,-3.66425,49.89831,-0.0001264265,-10.0001
42.58753,-0.000213623,-14.16566,41.08031,0.001698364,-0.2140132,50.37904,-0.0001262965,-10.0001
43.18224,-0.0002059937,-14.29988,48.40896,0.001799132,3.283973,51.02905,-0.0001261206,-10.0001
43.76715,-0.0002059937,-14.34966,55.55609,0.001842725,6.847567,51.61608,-0.0001259619,-10.0001
44.21404,-0.0002212524,-14.34054,58.00105,0.001682762,10.64804,52.06306,-0.000125841,-10.0001
44.62268,-0.0002441406,-14.36833,19.8613,0.00101019,-9.307384,52.50949,-0.0001257202,-10.0001
45.09244,-0.0002593994,-14.34867,55.67484,0.001524916,11.38089,52.97966,-0.0001255931,-10.0001
45.63826,-0.0002670288,-14.37203,20.80763,0.0008466132,-8.503252,53.57119,-0.0001254331,-10.0001
46.22883,-0.0002822876,-14.45693,18.90714,0.0007795203,-11.10131,54.26629,-0.000125245,-10.0001
46.89826,-0.000289917,-14.63277,17.3036,0.0007045104,-13.63835,55.12298,-0.0001250133,-10.0001
47.22094,-0.0003128052,-14.76271,15.93916,0.0006337856,-16.26271,55.57185,-0.0001248919,-10.0001
47.52701,-0.0003356934,-14.9366,14.40303,0.0005457937,-18.88892,56.03616,-0.0001247663,-10.0001
47.79603,-0.0003585815,-15.14243,12.92634,0.0004522099,-21.57755,56.48296,-0.0001246455,-10.0001
48.07149,-0.0003814697,-15.41833,11.49986,0.0003536195,-24.3307,56.98616,-0.0001245094,-10.0001
48.39986,-0.0004119873,-15.84122,10.15805,0.0002509284,-27.18375,57.64926,-0.00012433,-10.0001
48.6544,-0.0004348755,-16.25484,9.156927,0.0001366903,-29.90713,58.21778,-0.0001241763,-10.0001
48.83804,-0.0004653931,-16.62892,8.018625,2.284133E-05,-32.93615,58.67391,-0.0001240529,-10.0001
49.01934,-0.0004959106,-17.09076,6.878213,-0.0001030681,-36.01865,59.17851,-0.0001239164,-10.0001
49.16636,-0.0005264282,-17.56349,5.600948,-0.0002384716,-39.60449,59.67358,-0.0001237825,-10.0001
49.29028,-0.0005569458,-18.07266,4.131245,-0.000379446,-40.85441,60.19761,-0.0001236408,-10.0001
49.40635,-0.0005874634,-18.71313,2.195001,-0.0005252436,-42.10827,60.84851,-0.0001234647,-10.0001
49.49382,-0.0006256104,-19.40041,0.6899679,-0.0006589139,-42.95231,61.54133,-0.0001232773,-10.0001
49.71636,-0.0006561279,-19.76192,44.43538,0.001272912,-1.364994,62.01992,-0.0001231479,-10.0001
50.10047,-0.0006790161,-20.00358,55.36318,0.001743472,6.82189,62.49406,-0.0001230197,-10.0001
50.69233,-0.0007019043,-20.13548,65.98283,0.002214126,14.92006,63.10044,-0.0001228556,-10.0001
51.12765,-0.0007247925,-20.29462,25.5317,0.0001800431,-21.87181,63.56394,-0.0001227303,-10.0001
51.85616,-0.0007476807,-20.67236,24.81747,-2.2667E-06,-25.79522,64.38455,-0.0001225083,-10.0001
52.34587,-0.0007705688,-21.00755,23.93718,-0.0001968961,-29.64519,64.978,-0.0001223478,-10.0001
52.69755,-0.0008010864,-21.31293,22.33255,-0.0003950906,-33.04606,65.44376,-0.0001222218,-10.0001
53.00621,-0.0008392334,-21.64447,20.53152,-0.0006025648,-36.03893,65.89674,-0.0001220993,-10.0001
53.27915,-0.000869751,-21.99984,19.00801,-0.0007903859,-38.7225,66.34483,-0.0001219781,-10.0001
53.53288,-0.0009078979,-22.39593,17.09009,-0.0009785894,-40.88134,66.81522,-0.0001218509,-10.0001
53.84057,-0.0009460449,-22.96748,15.24735,-0.001160388,-42.71848,67.46432,-0.0001216753,-10.0001
54.12663,-0.0009918213,-23.59641,13.57558,-0.001329457,-44.39282,68.15525,-0.0001214884,-10.0001
54.47718,-0.001022339,-23.84488,58.96543,0.001991957,13.71696,68.5924,-0.0001213702,-10.0001
54.83641,-0.001045227,-24.17297,23.32824,-0.0008739054,-36.06363,69.0789,-0.0001212386,-10.0001
55.13049,-0.001091003,-24.5071,21.6299,-0.001136788,-39.38552,69.52402,-0.0001211182,-10.0001
55.42472,-0.00112915,-24.91502,19.53251,-0.001375253,-41.95284,70.02696,-0.0001209822,-10.0001
55.74849,-0.001167297,-25.4521,18.44831,-0.001537076,-44.95398,70.65408,-0.0001208126,-10.0001
56.01281,-0.001213074,-25.96971,16.77483,-0.001708241,-46.75489,71.23525,-0.0001206554,-10.0001
56.1936,-0.001251221,-26.38279,15.24141,-0.001868866,-48.19509,71.68616,-0.0001205334,-10.0001
56.35365,-0.001296997,-26.80507,13.84403,-0.002008364,-49.28534,72.13775,-0.0001204113,-10.0001
56.5365,-0.001358032,-27.35657,12.64747,-0.00214095,-50.18727,72.71877,-0.0001202541,-10.0001
56.66485,-0.001403809,-27.79446,11.68536,-0.002274865,-51.08036,73.17508,-0.0001201307,-10.0001
57.29358,-0.001434326,-28.23524,62.40206,0.002687616,24.87217,74.03521,-0.0001198981,-10.0001
57.95084,-0.001449585,-28.2653,76.58099,0.00374644,39.61418,74.69316,-0.0001197201,-10.0001
58.40426,-0.001472473,-28.13644,84.61617,0.004659357,53.70859,75.16454,-0.0001195926,-10.0001
58.7891,-0.001472473,-27.93852,83.554,0.005168833,62.89167,75.59729,-0.0001194755,-10.0001
59.15454,-0.001472473,-27.69202,81.51517,0.005399637,67.8154,76.03811,-0.0001193563,-10.0001
59.59317,-0.001495361,-27.50652,29.71319,0.0001629887,-6.209993,76.54265,-0.0001192198,-10.0001
60.19819,-0.001502991,-27.38914,31.34826,-0.0001797347,-11.82866,77.20512,-0.0001190407,-10.0001
60.71809,-0.001502991,-27.15694,82.81669,0.004964549,57.7565,77.77453,-0.0001188867,-10.0001
61.09986,-0.00151062,-26.92419,82.95394,0.0053887,63.97681,78.22166,-0.0001187657,-10.0001
61.45022,-0.001525879,-26.67282,81.36881,0.005594911,66.65887,78.65287,-0.0001186491,-10.0001
61.80643,-0.001533508,-26.39379,80.3688,0.005747987,67.77326,79.10535,-0.0001185267,-10.0001
62.17416,-0.001533508,-26.09267,79.89551,0.005842135,67.94495,79.58065,-0.0001183981,-10.0001
62.65345,-0.00151825,-25.69316,79.80836,0.005890874,67.54565,80.20462,-0.0001182294,-10.00009
63.16713,-0.00151062,-25.26567,80.07109,0.005877782,66.54469,80.87291,-0.0001180486,-10.00009
