x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-17.31964,-6.103516E-05,-9.999504,0.1732108,9.185791E-05,0.1000057,-17.32051,0,-9.999998
-17.29293,-9.155273E-05,-9.998512,5.213907,0.0002066803,0.1235145,-16.72051,0,-9.999998
-16.91845,-0.0001068115,-9.98951,8.226137,0.0003444671,0.1451573,-13.04733,0,-9.999998
-16.66818,-0.0001296997,-9.986382,19.84103,0.0004592895,0.1419412,-12.01235,0,-9.999998
-16.36286,-0.0001525879,-9.983711,26.38832,0.0006085587,0.1496331,-12.77326,-2.248115E-05,-9.999888
-15.80512,-0.0001678467,-9.979599,27.97012,0.0007076076,0.1566781,-13.81766,-5.30526E-05,-9.999728
-15.22775,-0.0001831055,-9.97567,27.14121,0.0007597838,0.1576073,-14.73896,-8.842481E-05,-9.999536
-14.74305,-0.0001983643,-9.972473,25.41955,0.0007861113,0.1562106,-15.44981,-0.000134732,-10.0001
-14.4399,-0.0002212524,-9.970482,23.48272,0.0007645869,0.1519204,-15.02106,-0.0001346161,-10.0001
-13.996,-0.0002441406,-9.967628,24.61324,0.0008820483,0.150134,-14.41747,-0.0001344528,-10.0001
-13.64813,-0.0002593994,-9.965477,25.93812,0.001016962,0.1442542,-13.96434,-0.0001343302,-10.0001
-13.10995,-0.0002746582,-9.962318,27.2193,0.001146135,0.13834,-13.29382,-0.0001341489,-10.0001
-12.57897,-0.0002822876,-9.959412,28.65794,0.001287058,0.1277783,-12.66227,-0.0001339781,-10.0001
-12.15458,-0.0002975464,-9.957283,30.09917,0.001416604,0.1155955,-12.18078,-0.0001338478,-10.0001
-11.7286,-0.0003128052,-9.95536,31.4852,0.001574861,0.1035677,-11.71948,-0.0001337231,-10.0001
-11.30681,-0.0003204346,-9.953667,32.84764,0.001744682,0.09055814,-11.28299,-0.000133605,-10.0001
-10.8272,-0.000328064,-9.951981,34.1737,0.001903094,0.07679078,-10.80337,-0.0001334753,-10.0001
-10.21339,-0.000328064,-9.950127,35.17957,0.002053417,0.06076679,-10.18956,-0.0001333093,-10.0001
-9.632196,-0.000328064,-9.948677,35.17349,0.00213393,0.04006767,-9.608364,-0.000133152,-10.0001
