x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
0,-6.103516E-05,-44.99778,0,9.185791E-05,0.4500459,0,0,-45
0.02499962,-9.155273E-05,-44.99332,5,0.0002066803,0.5558288,0.6,0,-45
0.3698387,-0.0001068115,-44.9544,7.974751,0.0003444671,0.6532239,4.129353,0,-45
0.6051588,-0.0001220703,-44.94065,19.20603,0.0004592895,0.6435529,5.137881,0,-45
0.8740206,-0.0001525879,-44.92966,25.59201,0.0005855942,0.6803563,4.445409,-2.090944E-05,-45
1.310247,-0.0001831055,-44.91464,27.35336,0.0007065816,0.7151042,3.605127,-4.60424E-05,-45
1.733285,-0.0001983643,-44.90131,27.44582,0.0008221809,0.729477,2.92068,-7.300111E-05,-45
2.200329,-0.000213623,-44.88725,27.08702,0.0008904889,0.7376035,2.243097,-0.0001143313,-45
2.597075,-0.0002288818,-44.87551,25.78469,0.0009069456,0.7335243,2.785224,-0.0001142068,-45
2.980934,-0.0002441406,-44.86452,27.49344,0.001028251,0.7258369,3.278625,-0.0001140934,-45
3.353799,-0.0002746582,-44.85431,29.20284,0.001161098,0.7115644,3.729573,-0.0001139899,-45
3.847309,-0.0003051758,-44.84152,30.89918,0.001351413,0.6913842,4.291896,-0.0001138607,-45
4.45466,-0.0003204346,-44.82681,32.62413,0.001564846,0.6557605,4.944901,-0.0001137107,-45
5.0298,-0.0003356934,-44.814,34.32884,0.001755474,0.6047276,5.529606,-0.0001135764,-45
5.613703,-0.0003356934,-44.80216,35.95833,0.00195765,0.548321,6.113628,-0.0001134422,-45
6.076029,-0.0003356934,-44.7938,36.43748,0.002072746,0.4623778,6.57603,-0.000113336,-45
6.674007,-0.0003356934,-44.78435,36.43434,0.002160623,0.3717257,7.174083,-0.0001131987,-45
7.161787,-0.0003356934,-44.77781,36.42974,0.002244262,0.2751689,7.661907,-0.0001130866,-45
7.835807,-0.0003204346,-44.77039,36.42604,0.002323759,0.1841174,8.335968,-0.0001129318,-45
8.451673,-0.0003204346,-44.76514,36.4203,0.002353568,0.08937305,8.951856,-0.0001127903,-45
9.011705,-0.0003051758,-44.76173,36.41493,0.002414738,-0.0004364252,9.511899,-0.0001126617,-45
9.601313,-0.000289917,-44.75957,36.4099,0.002427037,-0.08467171,10.10151,-0.0001125263,-45
10.19568,-0.0002746582,-44.7588,36.40438,0.002425687,-0.163836,10.69588,-0.0001123897,-45
10.85951,-0.0002746582,-44.75943,36.39861,0.002411376,-0.2367001,11.35971,-0.0001122373,-45
11.5139,-0.0002746582,-44.76144,36.39199,0.002430739,-0.3023002,12.01411,-0.000112087,-45
11.96401,-0.000289917,-44.76372,36.38533,0.00244934,-0.3598784,12.46422,-0.0001119836,-45
12.5216,-0.000289917,-44.76755,36.3806,0.002513014,-0.4120252,13.02182,-0.0001118555,-45
13.02513,-0.000289917,-44.77181,36.37474,0.002540991,-0.4548887,13.52537,-0.0001117398,-45
13.75472,-0.0002593994,-44.77905,36.36939,0.002567714,-0.4909704,14.25499,-0.0001115722,-45
14.43692,-0.0002441406,-44.78665,36.3618,0.002501563,-0.5125915,14.93723,-0.0001114155,-45
14.99168,-0.0002441406,-44.79337,36.35472,0.002458468,-0.5257893,15.49203,-0.0001112881,-45
15.57914,-0.0002441406,-44.80092,36.34896,0.002450413,-0.5344236,16.07955,-0.0001111532,-45
16.08298,-0.0002441406,-44.80766,36.34295,0.002442986,-0.5342994,16.58343,-0.0001110374,-45
16.64178,-0.0002441406,-44.81532,36.33784,0.002436088,-0.5301165,17.14229,-0.0001109091,-45
17.13576,-0.0002441406,-44.82219,36.33227,0.002429756,-0.5175256,17.63631,-0.0001107956,-45
17.83649,-0.0002441406,-44.83191,36.32741,0.0024239,-0.501358,18.33711,-0.0001106346,-45
18.44164,-0.0002288818,-44.84014,36.32061,0.002418659,-0.471485,18.94231,-0.0001104956,-45
18.90614,-0.0002288818,-44.84627,36.31483,0.00236794,-0.4391965,19.40685,-0.0001103889,-45
19.62533,-0.000213623,-44.85535,36.31049,0.002352603,-0.407757,20.1261,-0.0001102237,-45
20.10909,-0.000213623,-44.8611,36.30368,0.002292445,-0.363692,20.60989,-0.0001101126,-45
20.68223,-0.000213623,-44.86742,36.29922,0.002268113,-0.3240454,21.18307,-0.0001099809,-45
21.2934,-0.000213623,-44.87358,36.29388,0.002245227,-0.279698,21.79427,-0.0001098405,-45
21.8856,-0.000213623,-44.87892,36.28816,0.00222371,-0.2325708,22.3865,-0.0001097045,-45
22.42408,-0.000213623,-44.88319,36.28262,0.002203464,-0.1849532,22.92499,-0.0001095808,-45
23.03246,-0.0001983643,-44.88729,36.27757,0.002184393,-0.1383367,23.53339,-0.0001094411,-45
23.61117,-0.0001831055,-44.89048,36.27178,0.002120574,-0.0908418,24.1121,-0.0001093081,-45
24.09794,-0.0001831055,-44.89256,36.26624,0.002046918,-0.04492214,24.59888,-0.0001091963,-45
24.8139,-0.0001831055,-44.89476,36.26157,0.002009788,-0.001861453,25.31484,-0.0001090319,-45
25.45599,-0.0001831055,-44.89597,36.25455,0.001974819,0.04121545,25.95693,-0.0001088844,-45
25.91264,-0.0001831055,-44.89628,36.24822,0.001941771,0.08105898,26.41359,-0.0001087795,-45
26.48202,-0.0001831055,-44.89604,36.2437,0.001910443,0.1172828,26.98297,-0.0001086487,-45
26.9362,-0.0001983643,-44.89537,36.23801,0.00188089,0.1503312,27.43715,-0.0001085444,-45
27.61427,-0.0001983643,-44.89368,36.23344,0.001898834,0.1802338,28.11522,-0.0001083886,-45
28.24151,-0.0001983643,-44.89154,36.2266,0.001883446,0.2050039,28.74247,-0.0001082446,-45
28.8555,-0.0001983643,-44.88896,36.22027,0.001869002,0.225761,29.35646,-0.0001081035,-45
29.53531,-0.0001831055,-44.88563,36.21405,0.001855463,0.242323,30.03627,-0.0001079474,-45
29.98364,-0.0001983643,-44.88316,36.20718,0.001796904,0.2535748,30.48461,-0.0001078444,-45
30.56225,-0.0001983643,-44.87968,36.20263,0.001819967,0.2640201,31.06324,-0.0001077115,-45
31.04246,-0.0001983643,-44.87661,36.19678,0.001809375,0.2687756,31.54345,-0.0001076012,-45
31.75064,-0.0001831055,-44.87184,36.19194,0.00179942,0.2715193,32.25164,-0.0001074385,-45
32.38728,-0.0001831055,-44.86744,36.18484,0.001744336,0.2663833,32.88831,-0.0001072923,-45
32.92284,-0.0001831055,-44.86372,36.17849,0.001724886,0.2584969,33.42389,-0.0001071693,-45
33.48183,-0.0001831055,-44.85983,36.17316,0.001706521,0.2492519,33.98288,-0.0001070409,-45
33.94069,-0.0001983643,-44.8567,36.16761,0.001689239,0.2367729,34.44175,-0.0001069355,-45
34.50594,-0.0001983643,-44.85296,36.16309,0.001718837,0.223836,35.00702,-0.0001068056,-45
35.09886,-0.000213623,-44.84918,36.15752,0.001714443,0.2069796,35.59995,-0.0001066694,-45
35.78353,-0.000213623,-44.84505,36.15167,0.001756387,0.1876315,36.28463,-0.0001065122,-45
36.26642,-0.0002288818,-44.84235,36.14492,0.001763768,0.1648991,36.76753,-0.0001064013,-45
36.89014,-0.0002288818,-44.83913,36.14019,0.001816792,0.1440348,37.39125,-0.000106258,-45
37.42715,-0.0002288818,-44.83666,36.13406,0.001834712,0.1203249,37.92827,-0.0001061346,-45
38.02907,-0.0002288818,-44.83421,36.12877,0.001851897,0.0972335,37.33737,-0.000139027,-45.11465
38.7269,-0.0002288818,-44.83368,32.54436,0.001769369,-0.2707559,36.65092,-0.0001719079,-45.24018
39.55278,-0.000213623,-44.83842,28.38479,0.001706195,-0.7476744,35.83015,-0.0002093021,-45.40495
39.98415,-0.0002288818,-44.84586,23.03276,0.001591386,-1.420519,36.29133,-0.0002283378,-45.36487
40.47571,-0.0002288818,-44.86003,21.47703,0.001583983,-1.5907,36.84904,-0.0002304773,-45.31483
40.89782,-0.0002288818,-44.87689,20.051,0.001578544,-1.675067,37.36039,-0.0002302228,-45.31449
41.45577,-0.0002288818,-44.90579,18.7433,0.001578683,-1.852227,38.07902,-0.0002301773,-45.27613
41.93586,-0.0002288818,-44.93587,17.71443,0.001578387,-1.866171,38.73749,-0.0002298492,-45.27574
42.24447,-0.0002441406,-44.95851,16.85856,0.001578972,-1.939956,39.18649,-0.0002296254,-45.27547
42.61454,-0.0002441406,-44.98964,16.02305,0.001625419,-2.013548,39.7567,-0.0002293413,-45.27513
42.9475,-0.0002441406,-45.021,15.47067,0.001637768,-2.044155,40.2975,-0.0002290718,-45.2748
43.27537,-0.0002441406,-45.05481,15.09095,0.001650286,-2.050441,40.85556,-0.0002287937,-45.27447
43.6126,-0.0002441406,-45.092,14.93336,0.001663032,-2.025469,41.45233,-0.0002284963,-45.27411
43.98676,-0.0002441406,-45.13499,15.03558,0.001676045,-1.964574,42.13372,-0.0002281568,-45.2737
44.34692,-0.0002441406,-45.17683,15.4743,0.001689407,-1.857779,42.79972,-0.0002278249,-45.27331
44.60482,-0.0002593994,-45.20619,16.13847,0.001703001,-1.721847,43.27725,-0.000227587,-45.27302
44.90694,-0.0002593994,-45.23911,16.7735,0.001762491,-1.592034,43.83177,-0.0002273107,-45.27269
45.18702,-0.0002746582,-45.26755,17.67049,0.001787828,-1.429077,44.33561,-0.0002270596,-45.27239
45.60097,-0.0002593994,-45.30571,18.67033,0.001859225,-1.254652,45.05867,-0.0002266993,-45.27196
45.98741,-0.0002441406,-45.33689,20.092,0.001850763,-1.028952,45.70618,-0.0002263766,-45.27157
46.37371,-0.0002441406,-45.3632,21.60062,0.001830975,-0.7953619,46.32169,-0.0002260699,-45.2712
46.81657,-0.0002441406,-45.38766,23.20848,0.001845829,-0.5527159,46.98854,-0.0002257376,-45.27081
47.25721,-0.0002441406,-45.40637,24.97107,0.001860989,-0.2954914,47.61252,-0.0002254267,-45.27043
47.69415,-0.0002288818,-45.41961,26.77862,0.001876334,-0.03694725,48.19294,-0.0002251375,-45.27008
48.24367,-0.0002288818,-45.43005,28.60305,0.001845919,0.2194088,48.87733,-0.0002247964,-45.26968
48.64222,-0.0002288818,-45.43353,30.507,0.001850323,0.4777643,49.34269,-0.0002245645,-45.2694
49.17132,-0.0002288818,-45.43329,32.30807,0.001854655,0.7229068,48.76259,-0.0002418547,-45.28913
49.60731,-0.0002288818,-45.42966,30.62893,0.001806594,0.8996625,49.22694,-0.0002416058,-45.28884
50.18231,-0.000213623,-45.42066,31.53019,0.001798184,1.111323,49.82161,-0.000241287,-45.28846
50.84871,-0.0001983643,-45.40579,32.42414,0.00174424,1.304581,50.49108,-0.0002409282,-45.28802
51.43789,-0.0001983643,-45.38915,33.28072,0.001679174,1.473822,51.08049,-0.0002406123,-45.28765
52.02456,-0.0001983643,-45.36943,33.40146,0.001606621,1.60611,51.6675,-0.0002402977,-45.28727
52.54986,-0.0001983643,-45.34927,33.39161,0.001529057,1.708601,52.19318,-0.0002400159,-45.28694
53.12529,-0.0001983643,-45.32481,33.3824,0.001453857,1.791075,52.76913,-0.0002397072,-45.28657
53.62249,-0.0001983643,-45.30197,33.37319,0.001381105,1.842288,53.26686,-0.0002394405,-45.28625
54.29916,-0.0001983643,-45.269,33.36526,0.001310563,1.877222,53.94434,-0.0002390773,-45.28581
54.88137,-0.0001983643,-45.23952,33.35695,0.001242542,1.862761,54.52728,-0.0002387649,-45.28544
