x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
9.838641,-6.103516E-05,2.072243,-48.94073,9.307861E-05,4.244397,-6.062178,0,3.5
9.353228,-9.155273E-05,2.135361,-60.37708,0.0002094269,9.440433,-6.662055,-1.033089E-05,3.48789
2.666209,-9.918213E-05,3.090134,-72.67918,0.0003180521,11.30544,-13.41576,-0.0002500874,3.364208
0.6274071,-0.0001220703,3.436714,-28.39805,0.0001095608,7.252091,-15.49769,-0.0004134031,3.402506
-0.4337616,-0.0001449585,3.640678,-28.75342,0.0001100185,7.484059,-15.32311,-0.0004081097,4.477979
-1.178254,-0.0001754761,3.800644,-28.89251,0.0001089687,8.19389,-15.19091,-0.0004043908,5.233036
-1.923832,-0.0002059937,3.974747,-28.17835,0.0001124337,8.209746,-15.04789,-0.0004006407,5.993735
-2.738707,-0.0002365112,4.178139,-28.21974,0.0001137736,8.438509,-14.88012,-0.0003965238,6.827988
-3.281802,-0.0002670288,4.324379,-64.59598,-0.0003575423,19.09013,-14.76223,-0.0003938065,7.377934
-3.897619,-0.0002975464,4.506721,-62.77382,-0.0003718872,20.91835,-14.61959,-0.0003907081,8.004139
-4.856184,-0.000328064,4.824066,-60.21287,-0.0003389062,22.9516,-14.38267,-0.0003858439,8.985681
-5.691283,-0.0003509521,5.143059,-56.24078,-0.0002661447,25.83265,-14.16162,-0.0003815438,9.85187
-6.234943,-0.0003814697,5.385208,-52.52387,-0.0001916777,28.72705,-14.00689,-0.0003786852,10.42655
-6.951656,-0.0004043579,5.753632,-49.72916,-8.171629E-05,31.20557,-13.78711,-0.0003748204,11.20187
-7.718865,-0.0004348755,6.210075,-46.10881,2.60935E-05,33.90813,-13.5322,-0.0003705455,12.05742
-8.312746,-0.0004653931,6.621483,-42.05329,0.0001693391,36.69685,-13.31661,-0.0003670913,12.74696
-8.865621,-0.0004959106,7.066597,-38.42224,0.0003250227,39.24526,-13.09562,-0.0003637031,13.42147
-9.412824,-0.0005187988,7.578506,-34.7288,0.0004932583,41.63017,-12.85261,-0.000360132,14.13029
-10.1301,-0.000541687,8.361206,-30.81968,0.0006500621,43.86541,-12.49449,-0.0003550805,15.12972
-10.6015,-0.0005645752,8.972748,-25.86717,0.0008166707,46.08703,-12.22391,-0.0003514128,15.8529
-10.9763,-0.0005874634,9.556793,-21.61342,0.0009859513,48.02145,-11.9716,-0.0003481221,16.49937
-11.25086,-0.0006103516,10.07721,-17.54976,0.001158105,49.65433,-11.74992,-0.0003453368,17.04441
-11.5532,-0.0006256104,10.78486,-13.79269,0.001331321,50.97371,-11.44986,-0.0003417006,17.75303
-11.7931,-0.0006408691,11.50209,-9.708171,0.001484853,51.98042,-11.14497,-0.0003381336,18.44514
-11.95565,-0.0006561279,12.15659,-5.740902,0.001635008,52.71717,-10.86417,-0.0003349587,19.05829
-12.05478,-0.0006713867,12.74305,-2.067355,0.001780623,53.2094,-10.60864,-0.0003321641,19.59538
-12.13065,-0.0006713867,13.52955,1.28196,0.001921152,53.4803,-10.25872,-0.0003284587,20.30381
-12.15087,-0.0006790161,14.26969,4.732576,0.00201368,53.47077,-9.921002,-0.0003249935,20.96273
-12.12204,-0.0006790161,15.02633,7.917896,0.002116432,53.2998,-9.565598,-0.0003214572,21.63132
-12.06577,-0.0006866455,15.58724,10.90721,0.002190048,52.96897,-9.293516,-0.00031883,22.12505
-11.97697,-0.0006866455,16.14986,13.45263,0.002274169,52.59238,-9.011068,-0.0003161812,22.61966
-11.85866,-0.0006866455,16.70992,15.76082,0.002330555,52.12366,-8.719667,-0.0003135253,23.11235
-11.67232,-0.0006866455,17.42383,17.84636,0.002378589,51.59241,-8.334347,-0.0003101096,23.74157
-11.4514,-0.0006866455,18.13992,19.85766,0.00242218,50.9573,-7.933146,-0.0003066486,24.37452
-11.27918,-0.0006866455,18.62653,21.70306,0.002461234,50.28996,-7.650024,-0.0003042704,24.80614
-11.07235,-0.0006942749,19.14893,23.23993,0.002493305,49.69297,-7.334524,-0.0003016882,25.27105
-10.84928,-0.0007019043,19.66159,24.63777,0.00254536,49.08404,-7.013321,-0.0002991252,25.72866
-10.45518,-0.0006866455,20.49701,25.89408,0.002599352,48.48551,-6.47072,-0.0002949019,26.4762
-10.1089,-0.0006790161,21.17893,27.19645,0.002590324,47.78026,-6.011597,-0.0002914146,27.08787
-9.762538,-0.0006790161,21.81744,28.34753,0.002590883,47.12756,-5.566195,-0.0002881116,27.66169
-9.394877,-0.0006713867,22.45609,29.39548,0.002608913,46.49769,-5.104913,-0.0002847704,28.23639
-8.960169,-0.0006637573,23.17153,30.36654,0.002604194,45.87802,-4.570238,-0.0002809859,28.88055
-8.581749,-0.0006637573,23.76391,31.301,0.002596432,45.24114,-4.112378,-0.0002778179,29.41391
-8.299481,-0.0006713867,24.18596,32.13794,0.002606882,44.65129,-3.775267,-0.0002755368,29.79359
-8.035376,-0.0006713867,24.57652,20.02774,0.001353481,28.79646,-3.45636,-0.0002734255,30.14084
-7.754642,-0.0006790161,24.98631,20.27613,0.001271856,28.6316,-3.114266,-0.0002712086,30.50098
-7.378477,-0.0006866455,25.52728,20.54555,0.001189076,28.44646,-2.652475,-0.0002682778,30.97095
-6.927681,-0.0006866455,26.16457,20.85188,0.001100155,28.2266,-2.095972,-0.0002648178,31.51836
-6.640532,-0.0007019043,26.56232,21.35327,0.00100745,28.09322,-1.74039,-0.0002626514,31.85632
-6.306593,-0.0007247925,27.015,21.68957,0.0009182246,27.84116,-1.326046,-0.0002601764,32.23676
-5.975061,-0.0007400513,27.45477,21.79926,0.0008286912,27.36143,-0.9139977,-0.0002577625,32.60216
-5.552819,-0.0007553101,28.00157,22.391,0.0007411361,27.28958,-0.3892293,-0.0002547464,33.05148
-5.10921,-0.0007705688,28.56038,23.1109,0.0006584927,27.17006,0.1607628,-0.0002516441,33.50595
-4.759649,-0.0007858276,28.98856,23.33562,0.0005614536,26.64025,0.5929985,-0.0002492506,33.85049
-4.411168,-0.0008087158,29.40325,23.76418,0.0004743889,26.28773,1.022465,-0.0002469153,34.18057
-3.936674,-0.0008239746,29.95125,24.19903,0.0003853999,25.91862,1.60495,-0.0002438037,34.61203
-3.418371,-0.0008392334,30.53146,24.65474,0.0002892823,25.5096,2.238302,-0.0002404792,35.06385
-2.980283,-0.0008621216,31.00661,24.85793,0.0001911829,24.86894,2.771098,-0.0002377304,35.42964
-2.495749,-0.0008850098,31.51519,25.31241,9.305011E-05,24.43504,3.357298,-0.0002347572,35.81666
-2.128452,-0.0009155273,31.88784,25.77678,-9.880045E-06,23.97464,3.799124,-0.0002325534,36.09693
-1.778124,-0.0009384155,32.22009,41.81163,0.002296443,35.47168,4.211488,-0.0002305301,36.34806
-1.217258,-0.0009536743,32.7351,26.76261,0.0002616253,22.60737,3.564656,-0.000273923,35.9463
-0.6991565,-0.0009765625,33.19547,27.14364,0.00013814,22.1497,4.169153,-0.000270554,36.28533
-0.32277,-0.0009994507,33.51894,27.52022,1.205308E-05,21.68686,4.606309,-0.0002681544,36.52024
0.126543,-0.001029968,33.89221,27.89912,-0.0001081748,21.2233,5.125769,-0.0002653454,36.78739
0.5822691,-0.001060486,34.25797,28.27294,-0.0002330086,20.74256,5.650187,-0.000262551,37.04518
1.115883,-0.001091003,34.67148,28.64156,-0.0003584567,20.25147,6.261341,-0.0002593411,37.33191
1.717639,-0.001121521,35.12137,29.00541,-0.00048719,19.74235,6.947251,-0.0002557896,37.63855
2.096506,-0.001159668,35.3944,29.36484,-0.000620138,19.21534,7.377009,-0.0002535953,37.82127
2.48466,-0.001197815,35.66388,29.71756,-0.0007484694,18.70268,7.815184,-0.0002513887,37.99812
3.056383,-0.001235962,36.04602,30.06203,-0.0008764017,18.18279,8.457502,-0.0002481973,38.24372
3.640023,-0.001281738,36.42125,30.39869,-0.001014344,17.63663,9.110065,-0.0002449978,38.47949
