x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-9.434218,-6.103516E-05,1.787186,66.15631,9.307861E-05,-26.86054,12.12436,0,-7.000001
-8.872214,-9.155273E-05,1.577065,81.73901,0.0002094269,-28.96638,11.52448,-1.033089E-05,-7.012112
-2.528157,-0.0001068115,-0.7425766,89.83887,0.0003079783,-32.15386,4.770774,-0.0002500874,-7.135793
-0.5532854,-0.0001296997,-1.402702,29.85848,7.858617E-05,-7.328496,2.688848,-0.0004134031,-7.097495
0.4544936,-0.0001678467,-1.816826,38.41652,-0.0007662553,-22.33015,2.86342,-0.0004081097,-6.022022
1.152111,-0.0002059937,-2.134499,35.2149,-0.0008314726,-19.73556,2.995622,-0.0004043908,-5.266966
1.850778,-0.0002441406,-2.467636,33.09013,-0.0008588606,-17.53524,3.138642,-0.0004006407,-4.506267
2.61932,-0.000289917,-2.83297,31.21725,-0.0008530734,-14.72054,3.306412,-0.0003965238,-3.672013
3.132416,-0.000328064,-3.063339,29.44416,-0.0007969363,-11.07612,3.424305,-0.0003938065,-3.122068
3.724688,-0.0003738403,-3.304184,28.55859,-0.0007423269,-8.137393,3.566949,-0.0003907081,-2.495863
4.654708,-0.0004272461,-3.625984,27.52986,-0.0006386199,-4.492814,3.803868,-0.0003858439,-1.51432
5.461626,-0.0004730225,-3.831345,25.42215,-0.0004691176,1.115785,4.024915,-0.0003815438,-0.6481313
5.993419,-0.0005187988,-3.951042,25.98745,-0.0005748902,-3.459497,4.179644,-0.0003786852,-0.07344759
6.708372,-0.0005645752,-4.091934,26.04402,-0.0005788759,-2.879494,4.399426,-0.0003748204,0.7018629
7.451801,-0.0006103516,-4.108734,20.08477,1.969185E-05,13.47673,4.65433,-0.0003705455,1.557419
8.005388,-0.0006484985,-3.993912,17.00091,0.0003215077,20.76563,4.869926,-0.0003670913,2.246963
8.496193,-0.0006790161,-3.744835,14.01525,0.0006357024,27.80652,5.090915,-0.0003637031,2.921472
8.953421,-0.0007019043,-3.3302,10.98959,0.0009581073,34.81926,5.333927,-0.000360132,3.63029
9.509495,-0.0007171631,-2.520302,7.936619,0.001283602,41.74261,5.692045,-0.0003550805,4.629718
9.822208,-0.0007324219,-1.814316,4.773772,0.001610399,48.5442,5.962626,-0.0003514128,5.352902
10.00777,-0.0007400513,-1.145622,1.119031,0.001899375,53.0914,6.214934,-0.0003481221,5.999371
10.09555,-0.0007476807,-0.5638123,-2.767079,0.002079409,54.45597,6.436613,-0.0003453368,6.544411
10.13588,-0.0007476807,0.2046661,-5.865811,0.002227618,55.05937,6.736676,-0.0003417006,7.253032
10.11906,-0.0007476807,0.9607697,-7.941196,0.002332039,55.12125,7.041565,-0.0003381336,7.94514
10.06725,-0.0007476807,1.633163,-9.164223,0.002416557,54.91007,7.322364,-0.0003349587,8.558286
9.99902,-0.0007553101,2.224014,-9.751748,0.002486998,54.60162,7.577894,-0.0003321641,9.095374
9.889091,-0.0007476807,3.006477,-9.863519,0.00257112,54.28498,7.927815,-0.0003284587,9.803813
9.77812,-0.0007476807,3.738533,-9.161299,0.00261058,53.91299,8.265532,-0.0003249935,10.46273
9.664848,-0.0007400513,4.487198,-8.08273,0.002665179,53.59218,8.620936,-0.0003214572,11.13132
9.586084,-0.0007400513,5.045395,-6.613471,0.002695932,53.29749,8.893018,-0.00031883,11.62504
9.515399,-0.0007400513,5.610573,-5.211783,0.002742347,53.10054,9.175465,-0.0003161812,12.11966
9.456145,-0.0007400513,6.179909,-3.631486,0.002787913,52.90343,9.466866,-0.0003135253,12.61235
9.398077,-0.0007324219,6.915451,-1.910601,0.002832742,52.6956,9.852186,-0.0003101096,13.24157
9.361901,-0.0007247925,7.663971,0.2151588,0.002855816,52.38724,10.25339,-0.0003066486,13.87452
9.355157,-0.0007247925,8.180115,2.489921,0.002874782,52.03984,10.53651,-0.0003042704,14.30614
9.368184,-0.0007247925,8.741821,4.463767,0.00290977,51.77092,10.85201,-0.0003016882,14.77105
9.402095,-0.0007247925,9.299881,6.505512,0.002944252,51.4244,11.17321,-0.0002991252,15.22866
9.493424,-0.0007019043,10.21906,8.536844,0.002977853,51.02486,11.71581,-0.0002949019,15.9762
9.601538,-0.0006866455,10.97619,11.07949,0.002945583,50.3485,12.17494,-0.0002914146,16.58787
9.736136,-0.0006790161,11.69001,13.44829,0.002921195,49.6957,12.62034,-0.0002881116,17.16169
9.905299,-0.0006713867,12.40726,15.73825,0.002911174,48.99687,13.08162,-0.0002847704,17.73639
10.13437,-0.0006561279,13.21246,17.97976,0.002898273,48.2263,13.6163,-0.0002809859,18.38055
10.35776,-0.0006484985,13.87895,20.25297,0.002860529,47.33307,14.07416,-0.0002778179,18.91391
10.54073,-0.0006484985,14.35258,22.31564,0.002837029,46.46343,14.41127,-0.0002755368,19.29359
10.72919,-0.0006561279,14.78475,24.09104,0.00283182,45.67025,14.73017,-0.0002734255,19.64084
10.94565,-0.0006561279,15.23183,25.6979,0.002851222,44.88106,15.07227,-0.0002712086,20.00098
11.25463,-0.0006484985,15.81377,27.19,0.002854179,44.07211,15.53406,-0.0002682778,20.47095
11.64517,-0.0006256104,16.48966,28.67204,0.00283691,43.17338,16.09056,-0.0002648178,21.01836
11.90537,-0.0006256104,16.90553,30.13457,0.00277141,42.20348,16.44614,-0.0002626514,21.35632
12.21916,-0.0006256104,17.37239,31.35397,0.002759752,41.37582,16.86049,-0.0002601764,21.73676
12.54031,-0.000617981,17.81979,32.50543,0.0027523,40.52913,17.27254,-0.0002577625,22.10216
12.95927,-0.0006103516,18.3691,33.56354,0.002724626,39.70241,17.7973,-0.0002547464,22.55148
13.40764,-0.0006027222,18.92409,34.60135,0.002696623,38.82592,18.3473,-0.0002516441,23.00595
13.76649,-0.0005950928,19.34452,35.585,0.00266771,37.94679,18.77953,-0.0002492506,23.35049
