x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
2.608234,-6.103516E-05,2.509865,0.4496317,1.198905E-06,2.656962,-12.66045,0,-7.30951
2.614233,-9.155273E-05,2.562904,0.8624904,3.4045E-06,8.615149,-12.63046,0,-6.71026
2.648942,-0.0001220703,2.845551,1.370292,5.891839E-06,10.52944,-12.44677,0,-4.88465
2.689622,-0.0001525879,3.15667,1.663397,9.778574E-06,11.87853,-12.22799,0,-3.45096
2.741563,-0.0001831055,3.49984,2.4846,1.501883E-05,13.788,-11.97677,0,-2.232268
2.784364,-0.000213623,3.753731,3.059298,2.123882E-05,15.61167,-11.78614,0,-1.503253
2.506733,-0.0002365112,4.157913,-45.76032,0.000662013,28.85262,-11.53719,0,-0.7223669
2.286476,-0.0002593994,4.539192,-7.781702,0.0001936253,21.86095,-11.59141,-0.000311836,-1.410916
2.144077,-0.000289917,4.831017,-6.876404,0.0002003371,23.22658,-11.3987,-0.0003103699,-0.9709674
1.823398,-0.0003204346,5.194206,-52.49049,0.0001370356,34.98652,-11.18035,-0.0003088874,-0.536738
1.416786,-0.0003509521,5.709038,-16.23103,0.0001854976,28.48338,-10.85482,-0.0003068883,0.03283727
0.7542108,-0.0003738403,6.652061,-14.95138,0.000196362,30.04451,-10.23017,-0.0003033802,1.001399
0.3143431,-0.0003967285,7.351967,-13.67677,0.0001979033,30.44928,-9.745208,-0.0003008674,1.67085
0.06488271,-0.0004196167,7.797089,-12.21527,0.0002001561,31.04596,-9.423801,-0.0002993188,2.067155
-0.1605641,-0.0004501343,8.249969,-10.73196,0.0002065699,31.43559,-9.084149,-0.0002977863,2.44207
-0.4445222,-0.0004730225,8.896912,-9.245214,0.0002117714,31.87207,-8.581815,-0.0002956506,2.938883
-0.6904559,-0.0004959106,9.53936,-7.766578,0.0002164601,32.37019,-8.066809,-0.0002935761,3.394948
-0.8561144,-0.0005264282,10.04204,-6.278311,0.0002180091,32.63341,-7.651772,-0.0002919843,3.723388
-0.9810043,-0.0005569458,10.49035,-4.790724,0.0002201403,32.83797,-7.271386,-0.0002905888,3.99151
-1.093273,-0.0005874634,10.97959,-3.309548,0.0002222397,32.97364,-6.845689,-0.0002890887,4.257485
-1.208997,-0.0006103516,11.64911,-0.579277,0.0002203733,32.08998,-6.250351,-0.0002870654,4.584923
-1.293774,-0.0006332397,12.37564,1.196826,0.000225452,32.4253,-5.590784,-0.0002848959,4.901159
-1.343635,-0.0006561279,13.06377,1.566127,0.0002346269,32.95323,-4.952962,-0.0002828583,5.164194
-1.357947,-0.0006866455,13.53894,2.807059,0.000243711,32.98637,-4.504016,-0.0002814608,5.320525
-1.411671,-0.0007095337,14.05382,-10.4499,0.001460499,36.15517,-4.00637,-0.0002799467,5.463112
-1.440975,-0.0007324219,14.53877,1.98042,0.0005356953,32.28428,-3.532565,-0.0002785331,5.570572
-1.494668,-0.0007476807,15.03046,-8.018457,0.001895123,33.30256,-3.044845,-0.0002771022,5.65282
-1.615402,-0.0007400513,15.86411,-7.773031,0.002269078,31.66514,-3.629298,-0.0003336662,5.046218
-1.764314,-0.0007324219,16.61341,-10.14882,0.002415243,26.90541,-4.189433,-0.000387735,4.510184
-1.906743,-0.0007324219,17.1296,-12.79806,0.002543807,22.04863,-4.59424,-0.0004338741,4.111573
-2.115282,-0.0007171631,17.67496,-15.31123,0.00267306,17.27334,-5.017338,-0.0004939187,3.604081
-2.324643,-0.0007095337,18.06218,-17.87965,0.002679453,11.32175,-5.306868,-0.0005542896,3.14496
-2.693842,-0.0006790161,18.52824,-20.21358,0.002651468,5.133424,-5.608362,-0.0006700718,2.396843
-3.212461,-0.0006332397,18.9304,-22.16718,0.002336345,-2.869028,-5.160974,-0.0008747216,1.522465
-3.486677,-0.0006256104,19.02915,-21.38012,0.001597974,-12.03816,-4.78661,-0.0008815966,1.818991
-3.893962,-0.0006027222,19.03372,-20.84697,0.001380883,-17.79702,-4.491203,-0.000829337,2.424699
-4.20491,-0.0006027222,18.94284,-19.67863,0.001283683,-22.25825,-4.275234,-0.0007882261,2.87981
