x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
0,-6.103516E-05,16.17953,0,9.185791E-05,-0.1618149,0,0,16.18034
0.02499962,-9.155273E-05,16.17793,5,0.0002066803,-0.1998344,0.6,0,16.18034
0.4734631,-9.918213E-05,16.15974,7.974751,0.0003444671,-0.234857,5.18991,0,16.18034
0.7935781,-0.0001220703,16.15377,22.07579,0.0004363251,-0.2187262,6.43431,0,16.18034
1.134865,-0.0001449585,16.14952,29.6316,0.0005798531,-0.225715,5.658417,-1.721711E-05,16.18034
1.901143,-0.0001602173,16.14172,31.75521,0.0006889531,-0.2333812,4.369524,-4.638606E-05,16.18034
2.713941,-0.0001754761,16.13422,30.22186,0.0007435436,-0.2271481,3.204627,-8.118206E-05,16.18034
3.489978,-0.0001831055,16.12738,27.37718,0.0007708585,-0.2159834,2.171907,-0.0001341166,16.18034
4.024599,-0.0001907349,16.12271,23.55438,0.0007061784,-0.201133,2.875473,-0.0001339271,16.18034
4.360188,-0.0002059937,16.11987,24.30859,0.0007669108,-0.1876775,3.309906,-0.0001338101,16.18034
4.719461,-0.0002288818,16.11697,24.97986,0.0008562735,-0.1762201,3.766113,-0.0001336872,16.18034
5.067819,-0.00025177,16.11431,25.71846,0.0009801885,-0.1624202,4.198875,-0.0001335706,16.18034
5.450338,-0.0002593994,16.11161,26.49138,0.0011214,-0.1471908,4.662825,-0.0001334456,16.18034
5.827509,-0.0002746582,16.10918,27.31747,0.001234018,-0.1298257,5.108649,-0.0001333255,16.18034
6.362102,-0.0002746582,16.10609,28.1654,0.001375422,-0.111232,5.723676,-0.0001331598,16.18034
6.885046,-0.0002822876,16.10346,29.09764,0.001482605,-0.08885494,6.308367,-0.0001330023,16.18034
7.325928,-0.000289917,16.10159,30.03292,0.001612852,-0.06551334,6.787029,-0.0001328733,16.18034
7.861279,-0.0002975464,16.09972,30.94214,0.001748873,-0.04246455,7.351357,-0.0001327213,16.18034
8.287677,-0.0003051758,16.09858,31.85122,0.001890801,-0.01804936,7.787829,-0.0001326037,16.18034
8.768822,-0.0003051758,16.09766,32.72509,0.002038481,0.005607992,8.268975,-0.000132474,16.18034
9.411148,-0.0002975464,16.09692,33.41272,0.002160214,0.02974695,8.911303,-0.000132301,16.18034
10.01381,-0.000289917,16.09669,33.40633,0.002219132,0.0547201,9.513964,-0.0001321386,16.18034
10.46406,-0.0002822876,16.09685,33.40032,0.002270404,0.07808949,9.964212,-0.0001320173,16.18034
10.88147,-0.0002822876,16.09729,33.39582,0.002314142,0.09981291,10.38162,-0.0001319049,16.18034
11.53181,-0.0002670288,16.09843,33.39163,0.002373565,0.1199587,11.03197,-0.0001317297,16.18034
11.99018,-0.0002593994,16.09953,33.3851,0.00238577,0.1371015,11.49033,-0.0001316062,16.18034
12.61299,-0.0002441406,16.10138,33.38049,0.002408267,0.1529657,12.11315,-0.0001314384,16.18034
13.18419,-0.0002365112,16.10339,33.37422,0.002401277,0.1652297,12.68435,-0.0001312845,16.18034
13.65089,-0.0002288818,16.10525,33.36846,0.002405217,0.1751938,13.15105,-0.0001311588,16.18034
14.09826,-0.0002288818,16.10722,33.36375,0.002402974,0.1836935,13.59843,-0.0001310383,16.18034
14.51442,-0.0002288818,16.10919,33.35925,0.002417713,0.1901289,14.0146,-0.0001309261,16.18034
14.95983,-0.0002288818,16.11144,33.35505,0.002432199,0.1947686,14.46001,-0.0001308061,16.18034
15.55554,-0.000213623,16.11459,33.35057,0.002446478,0.1968519,15.05574,-0.0001306457,16.18034
16.1431,-0.0001983643,16.11777,33.3446,0.002414737,0.1943656,15.6433,-0.0001304874,16.18034
16.62079,-0.0001907349,16.1204,33.33873,0.002371668,0.1892588,16.121,-0.0001303587,16.18034
17.29866,-0.0001754761,16.12412,33.33397,0.002340458,0.1834027,16.79888,-0.000130176,16.18034
17.84747,-0.0001678467,16.12709,33.32721,0.002281271,0.1722693,17.3477,-0.0001300282,16.18034
18.28717,-0.0001678467,16.1294,33.32176,0.002234396,0.1606904,17.7874,-0.0001299097,16.18034
18.7628,-0.0001602173,16.13181,33.31741,0.002205669,0.1489919,18.26303,-0.0001297816,16.18034
19.39576,-0.0001373291,16.13483,33.3127,0.00215495,0.1354583,18.89601,-0.0001296111,16.18034
19.97936,-0.0001296997,16.13743,33.30643,0.002053772,0.1184568,19.47961,-0.0001294539,16.18034
20.42877,-0.0001220703,16.13926,33.30066,0.00198283,0.1007649,19.92902,-0.0001293328,16.18034
21.08255,-0.0001144409,16.14164,33.29622,0.001907698,0.0837407,20.58281,-0.0001291566,16.18034
21.55234,-0.0001144409,16.14314,33.28975,0.001828706,0.06403422,21.0526,-0.0001290301,16.18034
22.16291,-0.0001068115,16.14478,33.2851,0.001768678,0.04558864,20.44843,-0.0001224647,16.09216
22.7806,-9.155273E-05,16.14481,29.6348,0.001706774,-0.2385722,19.83432,-0.0001171025,16.00999
23.3582,-8.392334E-05,16.142,25.84199,0.001665458,-0.5649809,19.24039,-0.0001125575,15.92667
23.83962,-7.629395E-05,16.13589,21.30496,0.001637195,-0.947951,19.77495,-0.0001058545,15.94869
24.30811,-7.629395E-05,16.12614,19.5628,0.001613074,-1.065386,20.33406,-0.0001057312,15.94896
24.71887,-7.629395E-05,16.11389,17.9719,0.001591465,-1.215975,20.86191,-0.0001056149,15.94921
25.06588,-7.629395E-05,16.10011,16.52773,0.001569926,-1.351536,21.34294,-0.0001055088,15.94944
25.4568,-7.629395E-05,16.08034,15.22183,0.001548445,-1.473135,21.92826,-0.0001053798,15.94973
25.82415,-6.866455E-05,16.05757,14.19623,0.001527111,-1.566033,22.52151,-0.000105249,15.95001
26.08972,-7.629395E-05,16.03802,13.41023,0.001482915,-1.634808,22.98244,-0.0001051474,15.95024
26.34622,-8.392334E-05,16.01612,12.70212,0.001478918,-1.696119,23.45923,-0.0001050423,15.95047
26.57351,-9.155273E-05,15.99412,12.21474,0.001480748,-1.735435,23.90906,-0.0001049432,15.95068
26.79663,-9.918213E-05,15.97016,11.89899,0.001488381,-1.757835,24.37573,-0.0001048403,15.95091
27.08396,-9.918213E-05,15.93674,11.81265,0.00150184,-1.757613,25.00445,-0.0001047017,15.95121
27.3358,-9.918213E-05,15.90608,12.20126,0.00149826,-1.710485,25.57109,-0.0001045768,15.95148
27.64633,-9.155273E-05,15.86773,12.7658,0.001494743,-1.646364,26.27731,-0.0001044212,15.95183
27.86214,-9.155273E-05,15.84177,13.80787,0.001468447,-1.535612,26.76243,-0.0001043142,15.95206
28.1228,-8.392334E-05,15.81204,14.76777,0.001459346,-1.43336,27.33316,-0.0001041884,15.95233
