x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-15.38765,-6.103516E-05,4.999748,0.1538813,9.185791E-05,-0.04999427,-15.38842,0,5.000002
-15.37649,-9.155273E-05,5.001755,2.115788,0.000206604,0.4381851,-14.80767,-2.300798E-08,5.150763
-15.15595,-9.918213E-05,5.049683,4.448347,0.0003443028,1.029774,-10.6261,-1.801159E-07,6.247709
-14.98507,-0.0001220703,5.092621,17.36721,0.000435653,4.519844,-9.733669,-2.125761E-07,6.522759
-14.73717,-0.0001449585,5.157219,23.49588,0.0005789295,6.275638,-10.4539,-1.63741E-05,6.334866
-14.49724,-0.0001678467,5.220619,25.09711,0.0006910177,6.741579,-10.95879,-2.841985E-05,6.199105
-14.06868,-0.0001754761,5.334747,26.63674,0.0008205555,7.177994,-11.68954,-5.101886E-05,6.001655
-13.52562,-0.0001907349,5.480118,26.38484,0.0008806937,7.133655,-12.50297,-8.41116E-05,5.781843
-13.17225,-0.0002059937,5.575089,24.65993,0.0009211069,6.68932,-12.99825,-0.0001125962,5.64826
-12.80089,-0.0002212524,5.67524,23.44823,0.0009620074,6.381125,-12.5004,-0.0001123479,5.803642
-12.20867,-0.0002288818,5.835876,24.52604,0.001079225,6.752582,-11.73461,-0.0001119671,6.04191
-11.56254,-0.0002365112,6.012741,25.83846,0.001185545,7.238339,-10.93296,-0.0001115697,6.293046
-10.75396,-0.0002365112,6.236725,27.21997,0.00129794,7.766779,-9.972881,-0.0001110938,6.593819
-10.26953,-0.0002441406,6.372856,28.70936,0.001393646,8.357559,-9.423711,-0.0001108224,6.765325
-9.777386,-0.00025177,6.513184,30.05494,0.00151206,8.882007,-8.890927,-0.00011056,6.931194
-9.31538,-0.0002593994,6.646851,31.37714,0.001636392,9.409639,-8.413272,-0.0001103254,7.080926
-8.497978,-0.0002441406,6.886711,32.64901,0.001766578,9.922813,-7.600406,-0.0001099262,7.335737
-7.728748,-0.0002365112,7.115654,33.73151,0.001827247,10.40152,-6.83436,-0.0001095512,7.575121
-7.173321,-0.0002365112,7.283348,33.68802,0.00184226,10.54148,-6.280424,-0.0001092809,7.74768
-6.659027,-0.0002365112,7.440796,33.65713,0.001873138,10.66759,-5.766625,-0.0001090317,7.906738
-6.142963,-0.0002365112,7.600891,33.62331,0.001902772,10.78175,-5.250325,-0.0001087821,8.066072
-5.428007,-0.0002288818,7.825447,33.59901,0.001931331,10.88467,-4.533872,-0.0001084379,8.285803
-4.724979,-0.0002212524,8.048691,33.58452,0.001936102,10.96215,-3.827507,-0.0001081017,8.498254
-4.218676,-0.0002212524,8.21096,33.58518,0.001934332,11.01766,-3.317851,-0.000107862,8.649667
-3.676136,-0.0002212524,8.386208,33.57225,0.001948887,11.06013,-2.771184,-0.0001076058,8.811579
-2.974997,-0.000213623,8.614059,33.57132,0.001963058,11.07696,-2.063377,-0.000107276,9.017784
-2.090126,-0.0001907349,8.902649,33.58758,0.001954036,11.05364,-1.168434,-0.0001068629,9.273432
-1.207747,-0.0001678467,9.190605,33.59918,0.001893412,10.98193,-0.2759569,-0.0001064509,9.528375
-0.5310478,-0.0001525879,9.410942,33.62548,0.001816439,10.88522,0.4084942,-0.0001061358,9.723298
0.06742859,-0.0001525879,9.604942,33.66125,0.001746407,10.78773,1.013843,-0.0001058589,9.894648
0.7521801,-0.0001449585,9.825531,33.688,0.001712442,10.68055,1.706052,-0.0001055423,10.09058
1.45857,-0.0001373291,10.05114,33.7399,0.001657405,10.53942,2.421153,-0.0001052181,10.28684
2.086609,-0.0001373291,10.24955,33.78845,0.001598448,10.37757,3.056438,-0.000104931,10.46066
2.649293,-0.0001373291,10.42503,33.84555,0.001558683,10.20533,3.625623,-0.0001046753,10.61373
3.306778,-0.0001373291,10.62706,33.89925,0.001520717,10.02377,4.290479,-0.0001043775,10.79
4.236299,-0.0001220703,10.90788,33.97141,0.001484726,9.818357,5.230308,-0.0001039604,11.0341
4.928669,-0.0001144409,11.11284,34.054,0.001404835,9.5566,5.930581,-0.0001036524,11.21018
5.428106,-0.0001220703,11.25729,34.14493,0.001338328,9.287753,6.436177,-0.0001034327,11.33131
6.088002,-0.0001220703,11.44334,34.23085,0.001313966,9.022746,7.104121,-0.0001031449,11.48601
6.599739,-0.0001296997,11.58356,34.32991,0.001274424,8.719831,7.621993,-0.0001029244,11.60153
7.320335,-0.0001220703,11.77505,34.41542,0.001259414,8.424994,8.350352,-0.0001026161,11.76095
8.028135,-0.0001220703,11.95684,34.505,0.001205959,8.089911,9.065263,-0.0001023152,11.91239
8.502128,-0.0001373291,12.07416,34.59537,0.001171467,7.749204,9.543353,-0.0001021151,12.01169
8.972664,-0.0001525879,12.18622,34.66728,0.001184256,7.438762,10.01694,-0.000101917,12.11006
9.433406,-0.0001678467,12.29167,34.7408,0.001209601,7.139002,10.47977,-0.0001017239,12.20591
9.927162,-0.0001831055,12.40019,34.80249,0.001246889,6.852123,10.97481,-0.0001015173,12.30844
10.81948,-0.0001831055,12.58846,34.8582,0.001295704,6.579838,11.86782,-0.0001011447,12.49339
11.44224,-0.0001907349,12.71455,34.91107,0.001310088,6.321066,12.49008,-0.0001008859,12.62189
11.88488,-0.0002059937,12.80063,34.95284,0.001346736,6.087725,12.9317,-0.0001007021,12.71308
