x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-9.98315,-6.103516E-05,11.88596,30.92014,9.307861E-05,115.5093,0,0,40
-9.831291,-9.155273E-05,12.46643,38.20024,0.0002094269,148.0251,-0.04267494,-2.015919E-06,39.40152
-9.316587,-0.0001220703,14.44485,37.49358,0.0003077249,144.605,-0.1859347,-1.536916E-05,37.36227
-9.030535,-0.0001449585,15.52519,35.47596,0.0003777556,132.4632,-0.2613313,-2.698335E-05,36.24725
-8.771235,-0.0001678467,16.48378,34.52431,0.0004314945,125.7899,-0.3090692,-4.321505E-05,35.25536
-8.355135,-0.0001831055,17.98585,33.76658,0.0004697205,119.8487,-0.3540802,-8.01686E-05,33.69738
-7.885564,-0.0001983643,19.71843,7.877786,0.0001110468,30.98516,-0.3626398,-0.0001405797,31.90232
-7.596359,-0.0002288818,20.70953,30.96185,0.0002861299,99.91903,-0.3325286,-0.0001393296,32.93431
-7.347881,-0.0002593994,21.53647,30.74773,0.0003717934,99.83504,0.5308203,-0.0003285443,32.94834
-7.041173,-0.000289917,22.49466,32.83091,-9.466828E-05,97.28629,0.5601755,-0.0003256708,33.95399
-6.761795,-0.0003204346,23.34711,32.51767,-6.088575E-05,97.22091,0.589747,-0.0003231086,34.85057
-6.00998,-0.0003509521,25.63718,31.97328,1.341556E-05,97.24581,0.6784006,-0.000316224,37.25925
-5.68663,-0.0003890991,26.6564,29.98222,0.000126358,97.48144,0.721899,-0.0003131697,38.32764
-5.456194,-0.0004196167,27.41026,28.8626,0.0002691573,97.66904,0.7570694,-0.000310918,39.11514
-5.302686,-0.0004501343,27.9302,27.98466,0.00039945,97.8252,0.7834063,-0.0003093694,39.65662
-5.144621,-0.0004806519,28.48154,27.34211,0.0005318824,97.94519,0.8135546,-0.000307731,40.22937
-4.866358,-0.00050354,29.47783,26.74489,0.0006669248,98.04661,0.8720703,-0.000304776,41.26213
-4.604661,-0.0005264282,30.44324,25.89569,0.0007841798,98.16068,0.9326965,-0.0003019185,42.26054
-4.39819,-0.0005493164,31.22935,25.07973,0.0008991538,98.27075,0.9852748,-0.0002995965,43.0716
-4.171119,-0.0005722046,32.12013,24.40143,0.001011256,98.36552,1.04852,-0.0002969703,43.98867
-3.926316,-0.0005950928,33.10947,23.70951,0.001123226,98.45267,1.122865,-0.0002940584,45.00513
-3.603681,-0.0006103516,34.45363,23.00286,0.001235576,98.53419,1.229488,-0.0002901089,46.38335
-3.461828,-0.0006332397,35.06537,22.15619,0.001327642,98.61705,1.280587,-0.0002883147,47.00923
-3.238157,-0.0006484985,36.05772,21.6733,0.001433343,98.68003,1.367702,-0.0002854081,48.02272
-3.082908,-0.0006713867,36.76606,21.09356,0.001519656,98.73305,1.432927,-0.0002833361,48.74493
-2.963254,-0.0006942749,37.32547,20.66357,0.001624024,98.77573,1.486863,-0.0002817015,49.31443
-2.811599,-0.0007095337,38.04899,20.33405,0.001728603,98.80786,1.559786,-0.0002795891,50.05006
-2.668742,-0.0007247925,38.74337,19.99137,0.001812081,98.83119,1.571941,-0.0002978483,49.34124
-2.485832,-0.0007400513,39.63148,19.50442,0.001831514,94.60719,1.5873,-0.0003214898,48.43463
-2.327374,-0.0007553101,40.38733,19.02033,0.001835275,89.17487,1.604278,-0.0003430501,47.66254
-2.207137,-0.0007705688,40.94555,18.71331,0.00184796,84.52916,1.620477,-0.0003601593,47.09175
-2.030739,-0.0007858276,41.7402,18.578,0.001876,81.07726,1.715291,-0.00035725,47.9002
-1.860208,-0.0008010864,42.49748,18.53025,0.001965082,81.03588,1.809039,-0.0003544754,48.67075
-1.693905,-0.0008163452,43.23292,18.40218,0.002053138,81.01505,1.903361,-0.0003517803,49.41882
-1.572993,-0.000831604,43.76893,18.22544,0.002140473,81.0074,1.974491,-0.0003498161,49.96368
-1.463436,-0.0008468628,44.25714,18.07615,0.002225249,81.00761,1.97832,-0.0003679359,49.46335
-1.355722,-0.0008621216,44.73414,17.74228,0.002249096,78.02189,1.977938,-0.0003860967,48.97434
-1.192645,-0.000869751,45.44629,17.47317,0.002275648,75.08803,1.975857,-0.0004155042,48.24376
-1.046688,-0.0008850098,46.06844,17.0792,0.002248101,70.70092,1.972377,-0.0004434092,47.60474
-0.9286432,-0.0009002686,46.55655,16.80061,0.0022491,66.84689,1.966664,-0.000467322,47.10259
-0.8054758,-0.0009155273,47.04949,16.64465,0.002266811,63.8007,1.957052,-0.0004941591,46.59461
-0.6676852,-0.0009307861,47.58207,16.4821,0.002278716,60.71557,2.042281,-0.0004914724,47.13807
-0.5383837,-0.0009460449,48.0705,16.58065,0.00238182,60.65654,2.122702,-0.0004890046,47.63688
-0.3369745,-0.0009460449,48.82049,16.61186,0.002484729,60.6169,2.249613,-0.0004852116,48.40298
-0.1526863,-0.0009460449,49.50277,16.5031,0.002545332,60.59642,2.368142,-0.0004817596,49.09969
-0.02689604,-0.0009536743,49.96855,16.35989,0.002596925,60.59043,2.451141,-0.000479403,49.57495
0.1683415,-0.0009536743,50.69365,16.24531,0.002662017,60.59198,2.583577,-0.0004757349,50.31409
0.3004102,-0.0009613037,51.18751,16.04663,0.002706506,60.59971,2.675967,-0.0004732377,50.81687
0.4905195,-0.0009613037,51.90415,15.8926,0.002766099,60.61102,2.813216,-0.0004696158,51.54547
0.6739161,-0.0009613037,52.60252,15.68764,0.002805906,60.62235,2.950065,-0.0004660884,52.25442
0.7975749,-0.0009689331,53.07877,15.48753,0.002841724,60.63408,3.045506,-0.0004636847,52.73709
0.9515333,-0.0009689331,53.6781,15.33769,0.002894464,60.64614,3.168295,-0.0004606617,53.34357
1.111785,-0.0009689331,54.30856,15.18212,0.002927256,60.65269,3.300297,-0.0004574837,53.98052
1.290863,-0.0009689331,55.02029,15.03686,0.002957518,60.65494,3.452539,-0.0004538981,54.69846
1.457304,-0.0009689331,55.68831,14.89808,0.002986758,60.65118,3.598477,-0.0004505347,55.37124
1.569483,-0.0009765625,56.14259,14.78222,0.003013851,60.64422,3.699811,-0.0004482486,55.82805
1.692013,-0.0009841919,56.64249,14.70433,0.003059667,60.63943,3.813637,-0.000445734,56.32998
1.808293,-0.0009918213,57.11974,14.64298,0.003108979,60.62806,3.924539,-0.000443334,56.80851
1.915827,-0.0009994507,57.56316,14.60154,0.003160324,60.61297,4.029665,-0.0004411048,57.25249
2.085547,-0.0009918213,58.26527,14.57899,0.003212958,60.59501,4.199456,-0.0004375758,57.95457
2.235938,-0.0009918213,58.88862,14.57002,0.003224263,60.55997,4.35319,-0.0004344429,58.5771
2.346744,-0.0009994507,59.34818,14.58059,0.003250422,60.52427,4.468752,-0.0004321334,59.03547
2.459013,-0.00100708,59.81355,14.60621,0.003296006,60.49347,4.588044,-0.0004297946,59.49908
2.628696,-0.0009994507,60.5157,14.64635,0.003344614,60.45866,4.771486,-0.0004262655,60.19775
2.803598,-0.0009918213,61.23716,14.71131,0.003352596,60.40497,4.963556,-0.0004226389,60.91483
2.965672,-0.0009841919,61.90262,14.79613,0.003354386,60.3451,5.144063,-0.000419293,61.57551
3.070268,-0.0009918213,62.32957,14.89521,0.003350295,60.28436,5.262043,-0.0004171458,61.99893
3.177665,-0.0009994507,62.76514,14.99052,0.003384982,60.23711,5.164423,-0.000438204,61.56108
3.292645,-0.00100708,63.2284,14.4342,0.003355108,57.57867,5.297029,-0.0004357677,62.01959
3.418528,-0.00100708,63.73182,14.54698,0.003415193,57.5243,5.443714,-0.0004331191,62.51733
3.59908,-0.0009918213,64.44782,14.67477,0.003453272,57.46349,5.656049,-0.0004293504,63.22454
3.77858,-0.0009841919,65.15251,14.83954,0.003444163,57.3808,5.86873,-0.0004256392,63.91992
3.897355,-0.0009841919,65.61346,15.02067,0.003446398,57.29385,6.010303,-0.0004232101,64.37438
4.011576,-0.0009918213,66.05158,15.18428,0.003463248,57.22453,6.147211,-0.0004208998,64.80593
4.12534,-0.0009994507,66.4828,15.35,0.003502898,57.15523,6.284289,-0.0004186243,65.2303
4.255405,-0.0009994507,66.96994,15.51935,0.003546953,57.08462,6.441788,-0.000416052,65.70925
4.442529,-0.0009841919,67.66211,15.70202,0.003572235,57.00639,6.669372,-0.0004123943,66.38918
4.703314,-0.0009536743,68.61351,15.92487,0.003552681,56.90429,6.987486,-0.0004073624,67.32295
4.825572,-0.0009536743,69.05235,16.20574,0.003480898,56.76967,7.136714,-0.000405039,67.75336
5.01643,-0.0009460449,69.7268,16.42168,0.003477809,56.68242,7.369922,-0.0004014646,68.41434
5.15976,-0.0009460449,70.22506,16.67732,0.003458853,56.56852,7.545103,-0.000398821,68.9023
5.35753,-0.0009384155,70.90161,16.91082,0.003459547,56.47031,7.786925,-0.0003952274,69.56438
5.56068,-0.0009307861,71.58503,17.17741,0.003443152,56.35023,8.035253,-0.0003915931,70.23268
5.714538,-0.0009307861,72.09373,17.45394,0.003425574,56.22518,8.223158,-0.0003888845,70.7298
5.859081,-0.0009307861,72.56364,17.70577,0.003427462,56.11687,8.39958,-0.0003863792,71.18868
6.005578,-0.0009307861,73.03217,17.94977,0.003431918,56.01187,8.578347,-0.0003838782,71.64587
6.162895,-0.0009307861,73.52737,18.19211,0.003438775,55.90605,8.770327,-0.0003812315,72.12867
6.364184,-0.0009231567,74.15108,18.43914,0.003448015,55.79563,9.015995,-0.0003778937,72.73626
6.585821,-0.0009155273,74.82677,18.71303,0.003437738,55.66688,9.286382,-0.000374273,73.39395
6.728865,-0.0009231567,75.25554,19.00491,0.003425483,55.52719,9.460694,-0.0003719721,73.81097
6.87986,-0.0009231567,75.70085,19.25573,0.003453732,55.41533,9.644596,-0.000369579,74.24373
7.038873,-0.0009231567,76.16251,19.50636,0.00346573,55.30091,9.838223,-0.0003670947,74.69195
7.202465,-0.0009231567,76.63019,19.75897,0.003478818,55.18313,10.03742,-0.0003645744,75.14559
7.448706,-0.0009078979,77.32349,20.01315,0.003492747,55.06281,10.33727,-0.000360833,75.81744
7.677848,-0.0009002686,77.95823,20.31691,0.003464422,54.90829,10.61604,-0.0003574024,76.43199
7.919103,-0.0008926392,78.61539,20.6204,0.003450449,54.75571,10.90913,-0.0003538447,77.06771
8.107772,-0.0008926392,79.12047,20.93621,0.00343487,54.59503,11.13789,-0.0003511055,77.55594
8.297036,-0.0008926392,79.61864,21.2259,0.00343859,54.45226,11.36701,-0.000348399,78.03706
8.562654,-0.0008773804,80.30627,21.51284,0.003445076,54.30891,11.68812,-0.0003446565,78.70061
8.810208,-0.000869751,80.93616,21.84114,0.003410422,54.13452,11.98679,-0.0003412218,79.30792
8.999109,-0.000869751,81.40849,22.16549,0.003391332,53.96324,12.2142,-0.0003386413,79.76292
9.173779,-0.000869751,81.8379,22.45892,0.00339193,53.81281,12.42411,-0.0003362907,80.17624
9.353703,-0.000869751,82.27314,22.73875,0.003395082,53.66878,12.27483,-0.0003734413,79.72957
9.734689,-0.0008392334,83.18058,21.91932,0.003282185,50.92813,12.73087,-0.0003679429,80.60169
10.01944,-0.0008239746,83.84684,22.29751,0.003215614,50.70466,13.0708,-0.0003638968,81.24155
10.40221,-0.0008010864,84.72609,22.6453,0.003174343,50.50848,13.52628,-0.0003585444,82.0854
