x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
17.20981,-5.340576E-05,14.35735,-53.30278,9.307861E-05,-44.46803,0,0,-10
16.73748,-7.629395E-05,13.98734,-65.79401,0.0001861572,-49.50695,-0.04267494,-2.015919E-06,-10.59848
15.12283,-9.918213E-05,12.73357,-74.75055,0.0002838005,-57.55742,-0.1859347,-1.536916E-05,-12.63772
14.25566,-0.0001220703,12.02861,-70.31286,0.0003304872,-59.75033,-0.2613313,-2.698335E-05,-13.75275
13.50322,-0.0001525879,11.38057,-67.45577,0.0003823643,-61.47014,-0.3090692,-4.321505E-05,-14.74463
12.35428,-0.0001754761,10.32735,-64.73553,0.0004442577,-63.12323,-0.3540802,-8.01686E-05,-16.30262
11.08009,-0.0001983643,9.062927,-60.72757,0.0004227586,-65.27985,-0.3626398,-0.0001405797,-18.09768
10.38318,-0.0002212524,8.301201,-56.02573,0.0003185013,-67.66846,-0.3325286,-0.0001393296,-17.06569
9.79573,-0.00025177,7.705063,-20.88988,0.0001517401,-16.44613,0.5308203,-0.0003285443,-17.05166
9.104159,-0.0002746582,7.06028,-21.25551,0.0001593814,-14.76999,0.5601755,-0.0003256708,-16.04601
8.479718,-0.0002975464,6.532524,-21.66614,0.0001703133,-12.91784,0.589747,-0.0003231086,-15.14943
6.720485,-0.0003204346,4.884888,-44.73916,8.358775E-05,-47.62708,0.6784006,-0.000316224,-12.74075
5.936135,-0.0003433228,4.22081,-22.33482,0.000147087,-13.00443,0.721899,-0.0003131697,-11.67236
5.35433,-0.0003738403,3.776009,-22.55032,0.0001612739,-11.81765,0.7570694,-0.000310918,-10.88486
4.920121,-0.0004043579,3.451424,-35.89931,0.0003349717,-25.70799,0.7834063,-0.0003093694,-10.34338
4.454535,-0.0004272461,3.116486,-36.36069,0.000473671,-24.12885,0.8135546,-0.000307731,-9.770629
3.60975,-0.0004501343,2.551208,-24.94282,0.0002748346,-13.01811,0.8720703,-0.000304776,-8.737873
2.786838,-0.0004730225,2.036774,-25.22347,0.0002940571,-12.5344,0.9326965,-0.0003019185,-7.739464
2.082185,-0.0004959106,1.659103,-29.99452,0.0007856903,-9.473715,0.9852748,-0.0002995965,-6.928403
1.26234,-0.0005111694,1.305023,-28.99438,0.000996706,-4.401371,1.04852,-0.0002969703,-6.011328
0.3510642,-0.0005187988,1.025993,-27.02879,0.001204559,1.81285,1.122865,-0.0002940584,-4.994871
-0.8532461,-0.0005111694,0.8464432,-24.0731,0.001403603,9.053598,1.229488,-0.0002901089,-3.616646
-1.364927,-0.0005187988,0.8797302,-19.37083,0.001567222,18.05081,1.280587,-0.0002883147,-2.990769
-2.121737,-0.0005111694,1.134735,-15.94403,0.001768059,25.31186,1.367702,-0.0002854081,-1.977275
-2.59421,-0.0005111694,1.473526,-11.22769,0.001932857,33.50297,1.432927,-0.0002833361,-1.25507
-2.906152,-0.0005111694,1.870049,-6.796474,0.002114784,41.12975,1.486863,-0.0002817015,-0.6855659
-3.218019,-0.0004959106,2.540276,-2.474198,0.002296953,48.40506,1.559786,-0.0002795891,0.05006123
-3.3966,-0.0004882813,3.226334,2.420028,0.002403593,54.97046,1.571941,-0.0002978483,-0.6587553
-3.490543,-0.0004730225,4.128197,8.121801,0.00220989,52.58213,1.5873,-0.0003214898,-1.56537
-3.470318,-0.0004577637,4.900208,12.92492,0.001984795,47.91516,1.604278,-0.0003430501,-2.337455
-3.389003,-0.0004653931,5.465408,16.82944,0.001786405,43.39288,1.620477,-0.0003601593,-2.908248
-3.187155,-0.0004577637,6.253967,20.13783,0.001684842,39.65857,1.715291,-0.00035725,-2.099805
-2.924902,-0.0004577637,6.984558,22.99527,0.001616257,39.0448,1.809039,-0.0003544754,-1.329255
-2.614332,-0.0004577637,7.671631,25.19442,0.001561144,38.29831,1.903361,-0.0003517803,-0.5811758
-2.355502,-0.0004653931,8.156326,26.77279,0.001506782,37.54507,1.974491,-0.0003498161,-0.03632164
-2.096298,-0.0004806519,8.58429,27.99275,0.001477752,36.82462,1.97832,-0.0003679359,-0.5366468
-1.820476,-0.0004882813,8.988091,28.64525,0.001422255,33.2125,1.977938,-0.0003860967,-1.025656
-1.374981,-0.0004959106,9.567131,29.20385,0.001365638,29.62268,1.975857,-0.0004155042,-1.756237
-0.9538497,-0.00050354,10.04778,29.23226,0.001288488,24.66644,1.972377,-0.0004434092,-2.395264
-0.5967761,-0.0005187988,10.40088,29.43568,0.001229411,20.06692,1.966664,-0.000467322,-2.897407
