x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-10.77546,-6.103516E-05,-3.50116,-0.7132924,8.953192E-05,-0.2317656,-10.77189,0,-3.500001
-10.74378,-9.155273E-05,-3.501427,6.87115,0.0003645402,0.1205927,-10.17189,1.44E-05,-3.500001
-10.15507,-6.866455E-05,-3.496506,10.33689,0.0009503581,0.1660407,-5.490023,0.0003901653,-3.500001
-9.815539,5.340576E-05,-3.493774,24.77515,0.01496316,0.1958689,-4.361137,0.002787944,-3.500001
-9.406026,0.0003128052,-3.4907,32.37696,0.02983399,0.2286233,-5.187799,0.002866715,-3.500001
-8.872723,0.0007629395,-3.486702,34.48645,0.03938735,0.2582472,-5.997154,0.002603714,-3.500001
-8.150896,0.001502991,-3.481155,35.33805,0.04841029,0.2827116,-6.912391,0.002301526,-3.500001
-7.150888,0.002746582,-3.473129,34.28334,0.0578647,0.2994031,-8.052388,0.002152645,-3.500002
-6.389681,0.003890991,-3.466606,30.46908,0.06861199,0.3043027,-7.217571,0.006997812,-3.500002
-5.570423,0.005447388,-3.45932,31.69009,0.09390211,0.307667,-6.353342,0.0127606,-3.500002
-4.753511,0.00743103,-3.451981,32.86798,0.1254362,0.3037304,-5.523893,0.01909521,-3.500002
-4.022153,0.009666443,-3.445473,33.97216,0.1621958,0.2940753,-4.792529,0.02541254,-3.500002
-3.309991,0.01238251,-3.439308,34.38858,0.2004878,0.2755456,-4.080368,0.03223271,-3.500002
-2.688857,0.01528931,-3.434174,34.35294,0.2412489,0.2494204,-3.45924,0.03878201,-3.500002
-1.839689,0.02010345,-3.427574,34.32183,0.2837018,0.2222315,-2.610089,0.04848779,-3.500002
-1.064935,0.02536774,-3.422043,34.27927,0.335226,0.1872587,-1.835359,0.05833704,-3.500002
-0.3002129,0.03152466,-3.41716,34.24036,0.3898988,0.1512757,-1.07067,0.0690045,-3.500002
0.3204978,0.0373764,-3.413719,34.20187,0.4485242,0.1139162,-0.4499942,0.07846054,-3.500002
0.9570107,0.04431152,-3.410759,34.17049,0.5070858,0.07817666,0.1864785,0.08884962,-3.500002
1.47689,0.05078888,-3.408829,34.13821,0.568329,0.04225735,0.7063226,0.09793829,-3.500002
2.316917,0.06263733,-3.406509,34.11164,0.6286599,0.008230224,1.546293,0.113447,-3.500002
3.087801,0.07485199,-3.405136,34.06887,0.6975501,-0.02745031,2.317119,0.1289565,-3.500001
3.624168,0.0843277,-3.404709,34.0294,0.7682842,-0.06098786,2.853444,0.140601,-3.500001
4.468758,0.100853,-3.404846,34.00153,0.8360727,-0.09168191,3.697975,0.1599033,-3.500001
5.217017,0.1169739,-3.405655,33.95802,0.9109314,-0.1200135,4.44618,0.1784101,-3.500001
6.084763,0.1374512,-3.407356,33.91914,0.9865632,-0.145277,5.313867,0.2013768,-3.500001
6.863904,0.1575089,-3.409515,33.87407,1.066551,-0.1663504,6.092952,0.2236345,-3.500001
7.632606,0.1790085,-3.412201,33.83321,1.147598,-0.1839667,6.861602,0.2471026,-3.500001
8.661161,0.210144,-3.416458,33.79268,1.230353,-0.197655,7.890094,0.280572,-3.500001
9.729781,0.2450638,-3.42144,33.73886,1.320221,-0.2039229,8.958629,0.3183559,-3.500001
10.57159,0.2747116,-3.425682,33.68269,1.416156,-0.2042977,9.800353,0.3507083,-3.500001
11.35941,0.3045349,-3.429863,33.63757,1.512737,-0.2028368,10.58808,0.3829716,-3.500001
12.12588,0.3356476,-3.434059,33.59487,1.611038,-0.198133,11.35448,0.4162344,-3.500001
12.9862,0.3729935,-3.438812,33.55294,1.711046,-0.1901011,12.21472,0.4556848,-3.500001
13.72734,0.4073257,-3.442856,33.50597,1.815033,-0.1771745,12.95579,0.4917899,-3.500001
14.32821,0.4369431,-3.446037,33.46465,1.919196,-0.1629025,13.55661,0.5225899,-3.500001
14.84687,0.4640656,-3.448662,33.43008,2.021564,-0.148367,14.07525,0.550275,-3.500001
15.41607,0.4955597,-3.451378,33.39943,2.121871,-0.1333462,14.64446,0.5817217,-3.500001
16.31363,0.5479584,-3.455353,33.36603,2.221512,-0.1163282,15.54208,0.6331923,-3.500001
17.11322,0.5970917,-3.458542,33.31601,2.324289,-0.09373188,16.34172,0.681775,-3.500001
17.95883,0.65168,-3.461494,33.2705,2.427918,-0.07091925,17.18737,0.7358091,-3.500001
18.71784,0.703064,-3.463715,33.22231,2.533602,-0.04685557,17.9464,0.7869114,-3.500001
19.54785,0.7619095,-3.465645,33.17804,2.640142,-0.02327417,18.77644,0.8454255,-3.500001
20.33641,0.8203735,-3.46698,33.1298,2.74921,0.0005978495,19.565,0.9038339,-3.500001
20.93558,0.8667679,-3.467606,33.08313,2.860177,0.02359262,20.16417,0.9503086,-3.500001
21.66561,0.9257355,-3.467896,33.04551,2.96984,0.04490739,20.89423,1.008921,-3.500001
22.45307,0.9920044,-3.467705,33.00098,3.081558,0.06515543,21.68173,1.074821,-3.500001
23.48847,1.08271,-3.46682,32.9531,3.195758,0.08365543,22.71714,1.165369,-3.500001
24.3271,1.159149,-3.465614,32.89215,3.317346,0.09941685,23.55567,1.243002,-3.500001
24.89761,1.213226,-3.464485,32.84007,3.442748,0.1130944,24.12606,1.298254,-3.500001
25.36385,1.259148,-3.463333,32.80081,3.566102,0.125696,24.59225,1.344801,-3.500001
26.04597,1.328903,-3.461334,32.76641,3.687372,0.1370099,25.27437,1.414596,-3.500001
27.20606,1.451965,-3.457474,32.72079,3.811934,0.1445379,26.43448,1.537592,-3.500001
28.15536,1.556419,-3.454033,32.65043,3.947898,0.1445967,27.38353,1.644408,-3.500001
28.58,1.604881,-3.452408,32.58895,4.091721,0.1428266,27.80798,1.694524,-3.500001
29.16696,1.674324,-3.450073,32.55322,4.227492,0.1438684,28.39479,1.765284,-3.500001
29.92025,1.76667,-3.446999,32.50871,4.366886,0.1414144,29.14795,1.858768,-3.500001
30.49168,1.839211,-3.444656,32.45506,4.511414,0.1348826,29.71926,1.932339,-3.500001
30.98793,1.904396,-3.442642,32.40974,4.654779,0.1282623,30.21545,1.998021,-3.500001
31.5777,1.984505,-3.4403,32.36764,4.796657,0.1209096,30.80525,2.077969,-3.500001
32.09426,2.056992,-3.438324,32.32036,4.939479,0.1111023,31.32189,2.14999,-3.500001
32.50669,2.11673,-3.436821,32.2762,5.080855,0.1007483,31.73444,2.208915,-3.500001
33.23644,2.225746,-3.434326,32.23682,5.219242,0.09047777,32.4646,2.315234,-3.500001
33.86773,2.322914,-3.432343,32.18165,5.358462,0.076199,33.09621,2.410378,-3.500001
34.25496,2.38427,-3.431252,32.13055,5.497958,0.06178669,33.48364,2.470459,-3.500001
34.6724,2.452301,-3.430222,32.09091,5.634468,0.04881404,33.90142,2.536401,-3.500001
35.1202,2.52729,-3.429276,32.04968,5.768239,0.03542677,34.3497,2.608509,-3.500001
35.56573,2.603882,-3.428505,32.00692,5.899044,0.0217509,34.7958,2.68173,-3.500001
36.27057,2.728165,-3.427559,31.96424,6.026772,0.008137211,35.50169,2.799934,-3.500001
36.91359,2.84433,-3.426956,31.9095,6.150457,-0.006347373,36.14558,2.911204,-3.500001
37.34975,2.924995,-3.426727,31.85712,6.274597,-0.02024546,36.5823,2.988853,-3.500001
37.86287,3.022079,-3.426674,31.81404,6.398389,-0.0332046,37.09615,3.081982,-3.500001
38.25816,3.098534,-3.426796,31.76731,6.519769,-0.04555216,37.49204,3.155357,-3.500001
38.72409,3.190598,-3.427124,31.72589,6.639649,-0.0571624,37.95876,3.243358,-3.500001
39.31013,3.308823,-3.427757,31.68126,6.756611,-0.06781831,38.54585,3.356308,-3.500001
39.92913,3.436218,-3.42865,31.63108,6.871078,-0.07707371,39.16588,3.478641,-3.500001
40.31901,3.518021,-3.429337,31.57896,6.985486,-0.08485454,39.55632,3.557741,-3.500001
41.1926,3.704872,-3.431145,31.53694,7.100564,-0.09240428,40.43131,3.737966,-3.500001
41.70511,3.816544,-3.432343,31.47232,7.214409,-0.09584324,40.94426,3.847602,-3.500001
42.32969,3.955185,-3.433937,31.42291,7.333567,-0.0996422,41.56933,3.984098,-3.500001
42.97916,4.102043,-3.435707,31.36723,7.455732,-0.1012086,42.21908,4.129728,-3.500001
43.38125,4.194656,-3.436859,31.30886,7.582818,-0.1009445,42.62118,4.222309,-3.500001
43.87976,4.311607,-3.438332,31.26138,7.709869,-0.1011649,43.11975,4.339014,-3.500001
44.26738,4.404228,-3.439499,31.20831,7.83985,-0.0994892,43.50738,4.431623,-3.500001
44.79754,4.533249,-3.441116,31.15983,7.969676,-0.09760572,44.03762,4.560322,-3.500001
45.39025,4.680161,-3.442917,31.10341,8.103205,-0.09345622,44.63032,4.707316,-3.500001
46.04724,4.846039,-3.444878,31.04239,8.241667,-0.08753842,45.28707,4.874154,-3.500001
46.50144,4.962883,-3.446182,30.97604,8.387424,-0.07980753,45.74088,4.992532,-3.500001
46.90584,5.068901,-3.447289,30.91805,8.534054,-0.07265715,46.14494,5.099867,-3.500001
47.30629,5.175888,-3.448318,30.86142,8.68158,-0.06519963,46.54512,5.2079,-3.500001
47.81884,5.315437,-3.449539,30.80393,8.830366,-0.05722405,47.0574,5.348419,-3.500001
48.47351,5.497101,-3.450958,30.73946,8.983699,-0.04798441,47.71167,5.531571,-3.500001
49.02685,5.653633,-3.452019,30.66563,9.145138,-0.0373268,48.26437,5.690356,-3.500001
49.53236,5.799461,-3.45285,30.59433,9.310914,-0.02681515,48.76919,5.838581,-3.500001
50.07799,5.960007,-3.45359,30.52334,9.480106,-0.01633333,49.31404,6.001764,-3.500001
50.54392,6.099876,-3.454079,30.44802,9.654896,-0.005641446,49.77923,6.144094,-3.500001
50.948,6.22364,-3.454376,30.37475,9.831461,0.004697487,50.18271,6.269804,-3.500001
51.62294,6.434593,-3.454659,30.30313,10.00832,0.0146777,50.8569,6.483182,-3.500001
52.16702,6.608162,-3.454712,30.21509,10.19607,0.02469046,51.40004,6.659654,-3.500001
52.62734,6.758087,-3.454613,30.13062,10.38726,0.03407323,51.85954,6.812122,-3.500001
53.01737,6.887787,-3.454407,30.04827,10.57963,0.04288921,52.24896,6.943653,-3.500001
53.54704,7.067619,-3.453964,29.968,10.77135,0.05116729,52.77809,7.125074,-3.500001
53.9304,7.200516,-3.453529,29.87865,10.96803,0.05843636,53.16107,7.259087,-3.500001
54.63394,7.449509,-3.452545,29.79506,11.16273,0.06527086,53.86435,7.508825,-3.500001
55.20631,7.656364,-3.451599,29.69315,11.36607,0.0699848,54.43609,7.717418,-3.500001
55.5906,7.798195,-3.450882,29.59411,11.57333,0.07397019,54.8199,7.860545,-3.500001
56.01561,7.958366,-3.450005,29.50266,11.7781,0.07784985,55.24471,8.021297,-3.500001
56.42733,8.116791,-3.449081,29.40777,11.98327,0.08061858,55.65646,8.179657,-3.500001
56.99268,8.33886,-3.447731,29.31226,12.1875,0.08251556,56.22223,8.400692,-3.500001
57.63831,8.597717,-3.446114,29.20788,12.39356,0.08235461,56.86824,8.658586,-3.500001
58.28727,8.863304,-3.44445,29.09694,12.60354,0.08031674,57.51724,8.924124,-3.500001
58.86866,9.106201,-3.442947,28.98207,12.81886,0.07689389,58.0983,9.167819,-3.500001
59.2263,9.258728,-3.442032,28.86667,13.03817,0.07269751,58.45565,9.32104,-3.500001
59.59553,9.419472,-3.441101,28.76025,13.25443,0.0691668,58.82499,9.481561,-3.500001
60.08838,9.638443,-3.439888,28.65224,13.46891,0.06491522,59.31849,9.699077,-3.500001
60.68757,9.910095,-3.438477,28.53737,13.68302,0.05912604,59.91865,9.968607,-3.500001
61.26333,10.17641,-3.437195,28.41561,13.89841,0.05185416,60.4951,10.23347,-3.500001
61.75066,10.40639,-3.436195,28.29181,14.11633,0.04396403,60.98286,10.46255,-3.500001
62.13672,10.59223,-3.435478,28.16939,14.33504,0.03603041,61.36937,10.64747,-3.500001
62.55141,10.79585,-3.434799,28.05003,14.5519,0.02827489,61.78496,10.84926,-3.500001
63.19771,11.11945,-3.433891,27.92855,14.76656,0.02017179,62.43318,11.16901,-3.500001
63.87847,11.46698,-3.433113,27.79583,14.9806,0.01094095,63.11528,11.51392,-3.500001
64.49282,11.78675,-3.432587,27.65719,15.19965,0.00151062,63.73001,11.83297,-3.500001
64.8436,11.97293,-3.432388,27.51624,15.42445,-0.007643431,64.08071,12.01933,-3.500001
65.30889,12.22473,-3.432259,27.38477,15.64745,-0.01609525,64.54651,12.2702,-3.500001
65.65034,12.41312,-3.432266,27.24645,15.87031,-0.0243877,64.88845,12.45769,-3.500001
66.11414,12.67397,-3.432419,27.11224,16.09066,-0.03225967,65.35361,12.71611,-3.500001
66.66806,12.99149,-3.432762,26.97202,16.30889,-0.03958531,65.90936,13.03045,-3.500001
67.36695,13.39976,-3.433388,26.82617,16.52665,-0.04611818,66.61017,13.43544,-3.500001
67.79999,13.65756,-3.433891,26.67028,16.74785,-0.05143961,67.0435,13.69277,-3.500001
68.13828,13.8628,-3.434372,26.52088,16.97199,-0.05657706,67.38221,13.89734,-3.500001
68.48602,14.07778,-3.434944,26.37426,17.19367,-0.06132558,67.73092,14.11075,-3.500001
68.93224,14.35885,-3.435776,26.22665,17.41227,-0.0653584,68.17905,14.38877,-3.500001
69.4825,14.71194,-3.436905,26.07459,17.62781,-0.06810023,68.7319,14.73783,-3.500001
69.98306,15.03909,-3.438011,25.91693,17.84192,-0.06924705,69.23435,15.06207,-3.500001
70.41341,15.32556,-3.439018,25.7579,18.05734,-0.0695622,69.66618,15.34634,-3.500001
70.74831,15.55258,-3.439835,25.5992,18.27263,-0.069306,70.00237,15.57147,-3.500001
71.2545,15.902,-3.441101,25.44314,18.48571,-0.06884193,70.51131,15.91689,-3.500001
71.69051,16.20843,-3.442207,25.28023,18.69536,-0.06636693,70.94939,16.22036,-3.500001
72.33337,16.6684,-3.443832,25.1174,18.90512,-0.06341371,71.59544,16.67585,-3.500001
72.86335,17.05443,-3.445145,24.94439,19.11449,-0.0580422,72.12659,17.06029,-3.500001
73.18978,17.2965,-3.445923,24.76899,19.3296,-0.05241065,72.45334,17.30196,-3.500001
73.58546,17.59524,-3.446823,24.59914,19.54393,-0.04744148,72.85004,17.59934,-3.500001
73.91039,17.84499,-3.447517,24.42507,19.75664,-0.04154402,73.17603,17.84773,-3.500001
