x轴坐标,y轴坐标,z轴坐标,x轴速度,y轴速度,z轴速度,x轴理想位置坐标,y轴理想位置坐标,z轴理想位置坐标
-9.904991E-07,-6.103516E-05,-11.32999,-6.556707E-08,8.953192E-05,-0.7499914,-9.901712E-07,0,-11.32624
0.03249901,-9.155273E-05,-11.33086,6.5,0.0003645402,0.3902714,0.599999,1.44E-05,-11.32624
0.6060621,-6.866455E-05,-11.31493,9.825874,0.0009503581,0.5373432,5.281868,0.0003901653,-11.32624
0.9371836,5.340576E-05,-11.30609,24.17233,0.01496316,0.6338792,6.410753,0.002787944,-11.32624
1.337232,0.0003128052,-11.29613,31.67334,0.02983399,0.7398684,5.584091,0.002866715,-11.32624
1.858224,0.0007629395,-11.28319,33.69167,0.03938735,0.8357179,4.774736,0.002603714,-11.32624
2.562973,0.001495361,-11.26524,34.468,0.04841029,0.9148539,3.859499,0.002301526,-11.32624
3.538274,0.002738953,-11.23926,33.36195,0.05788797,0.9688529,2.719502,0.002152645,-11.32624
4.279397,0.003883362,-11.21814,29.53263,0.06864108,0.984681,3.554319,0.006997812,-11.32624
5.076243,0.005439758,-11.19457,30.74334,0.09393701,0.9955257,4.418549,0.0127606,-11.32624
5.870561,0.007423401,-11.17081,31.93333,0.1254769,0.9827982,5.247998,0.01909521,-11.32624
6.597398,0.00970459,-11.14931,33.06726,0.1622424,0.951519,5.979362,0.02541254,-11.32624
7.309292,0.01248169,-11.12882,34.12916,0.2024286,0.908989,6.691523,0.03223271,-11.32624
7.930212,0.01544189,-11.11175,34.2685,0.243635,0.8271388,7.312651,0.03878201,-11.32624
8.779121,0.02033234,-11.08981,34.23902,0.2858458,0.7367062,8.161802,0.04848779,-11.32624
9.553677,0.02565002,-11.07143,34.19844,0.3370404,0.6203729,8.936532,0.05833704,-11.32624
10.31824,0.03186035,-11.05521,34.16158,0.3914226,0.5007048,9.701221,0.0690045,-11.32624
10.93886,0.03775024,-11.04377,34.12509,0.4497463,0.3763934,10.3219,0.07846054,-11.32624
11.5753,0.04473114,-11.03394,34.09552,0.5080434,0.2574151,10.95837,0.08884962,-11.32624
12.09514,0.05123901,-11.02754,34.06482,0.5690016,0.1378255,11.47821,0.09793829,-11.32624
12.93514,0.06313324,-11.01987,34.03956,0.6290917,0.02448952,12.31818,0.113447,-11.32624
13.70601,0.07537842,-11.01536,33.99782,0.6977029,-0.09429997,13.08901,0.1289565,-11.32624
14.24237,0.08486938,-11.01397,33.95904,0.7682028,-0.205968,13.62533,0.140601,-11.32624
15.08696,0.1014328,-11.01448,33.93156,0.8358134,-0.308245,14.46987,0.1599033,-11.32624
15.83522,0.1175766,-11.01724,33.88813,0.9104445,-0.4026198,15.21807,0.1784101,-11.32624
